Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Ad CPM (USD),Ad impressions,Estimated earnings (USD),Link Clicks,Negative feedback from users: Hide all
1.22115E+17,6.15856E+13,JuanKada Star,Diyosa ✨,"Ang diyosa ng buhay niyo ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",13,2/17/2026 5:00,N/A,https://www.facebook.com/reel/1977460549859444/,1,0,Videos,,,,,Lifetime,1171,122,25,16,5,4,10,10,,0,871.875,2.541,0,0,0,,
1.22115E+17,6.15856E+13,JuanKada Star,🥰 🥰,"Nanggigigil at kinikilig rin ba kayo sa ganda ko, Star Babies? 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",28,2/17/2026 3:00,N/A,https://www.facebook.com/reel/3355562411268531/,1,0,Videos,,,,,Lifetime,1218,147,29,21,8,0,12,12,,0,1250.632,3.273,0,0,0,,
1.22115E+17,6.15856E+13,JuanKada Star,"Gong Xi Fa Cai! 🏮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/16/2026 20:01,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0hr3wXA6q2dG8umCRdAXBkPRN81DBq6BMGmyUMttYDu6Sy2ALLrtppNo9gpeX5Swql,0,0,Photos,,,,,Lifetime,534,302,23,17,1,5,31,9,22,0,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Kamusta naman ang gabi niyo, Star Babies? Sana masaya at chill lang tayo tonight 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/16/2026 5:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0wQ9QwxgbS789DfnDT9oCNGDqUDVuGopc9BmfyLAxaM6wDRaZqsSXFQvTd2jsSru2l,0,0,Photos,,,,,Lifetime,232,105,19,13,3,3,10,3,7,0,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Kasalanan 🤭,"Willing ka bang maging kasalanan ako? 🤪

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",8,2/16/2026 3:00,N/A,https://www.facebook.com/reel/912997207999238/,1,0,Videos,,,,,Lifetime,1600,130,39,27,6,6,9,9,,0,2520.32,4.352,0,0,0,,
1.22115E+17,6.15856E+13,JuanKada Star,❤️‍🔥,"Pwede bang sa akin lang kayo maaakit, Star Babies? 🥹

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",16,2/15/2026 20:00,N/A,https://www.facebook.com/reel/2125198938251213/,1,0,Videos,,,,,Lifetime,1192,204,33,22,6,5,15,15,,0,1616.522,3.848,0,0,0,,
1.22115E+17,6.15856E+13,JuanKada Star,❤️,"Put me in Chanel 💍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",17,2/15/2026 5:01,N/A,https://www.facebook.com/reel/1623586882315313/,1,0,Videos,,,,,Lifetime,1172,102,20,10,5,5,13,13,,0,988.065,3.021,0,0,0,,
1.22115E+17,6.15856E+13,JuanKada Star,Closer,"Ain't never getting older 😍

Tiktok break muna with Juankada Host Zia ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",18,2/15/2026 3:00,N/A,https://www.facebook.com/reel/2106216640130912/,1,0,Videos,,,,,Lifetime,1653,576,28,21,7,0,25,25,,0,3159.753,4.098,0,0,0,,
1.22115E+17,6.15856E+13,JuanKada Star,Walang reaksyon ganto naba pag wala ng kinakatakutan? ✌️😆🤣,,0,2/15/2026 2:21,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0CnPmvymTeMwygKpPkCFaj8Zvw53pvTXuGU4Bmfqo2tw5jDppzrGFBRT1QSS8uXuWl,0,1,Videos,,,,,Lifetime,85,76,10,8,2,0,4,4,,0,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Live until 10pm 😊 Arat na star babies ✨️💫⭐️,,0,2/15/2026 2:21,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0xDYT5vEnM6o7e9wFDMFaK1ZMxqKK24DbYz4Xhq6bh8RtzPr7LrhQCYZbGukJ3Gqzl,0,1,Photos,,,,,Lifetime,191,85,9,8,1,0,12,8,4,0,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Ek ek ek 😆🤣,,0,2/15/2026 2:18,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02iXurmugQTBoJzPudhkMEoQAjvFRZe9fCUau2x9hy8x9NjMMXLiLdJ5y4cVkCuDZnl,0,1,Text,,,,,Lifetime,48,50,9,7,2,0,4,4,,0,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Roses for you 🌹🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/14/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02bohp1n1fPTjriDNFBqykRkDWucT2fdhE8qeg7pN3PxJ4LgS4ZddnGdaetGNbbejdl,0,0,Photos,,,,,Lifetime,348,157,26,16,6,4,12,6,6,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,Relapsed muna 😂,"Princess na sana nabroken pa bigla… 🙂‍↕️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",14,2/14/2026 5:25,N/A,https://www.facebook.com/reel/881512698035664/,1,0,Videos,,,,,Lifetime,1408,203,41,29,10,2,10,10,,0,1861.537,4.127,0,0,0,,
1.22114E+17,6.15856E+13,JuanKada Star,"Serving looks and love this Valentine’s 💘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/14/2026 4:37,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0KSfpM3uR8LbNfj87yTFHqd4kdHhrHiLhMj4dpME6qb4KJjj8SYLnqYGmnXAw2SU8l,0,0,Photos,,,,,Lifetime,518,234,20,13,4,3,31,12,19,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,"Happy Valentines Day, Star Babies! 🫶🏻 Flowers for you 💐🌷❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights","Happy Valentines Day, Star Babies! 🫶🏻 Flowers for you 💐🌷❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",14,2/13/2026 20:00,N/A,https://www.facebook.com/reel/2472673936481932/,1,0,Videos,,,,,Lifetime,2082,131,29,16,9,4,11,11,,0,874.014,1.618,0,0,0,,
1.22114E+17,6.15856E+13,JuanKada Star,Sumama kana! 🫶🏻,"Tara na, Star babies! 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",20,2/13/2026 5:02,N/A,https://www.facebook.com/reel/2131723634228194/,1,0,Videos,,,,,Lifetime,1397,280,47,36,7,4,23,23,,0,2430.072,4.718,0,0,0,,
1.22114E+17,6.15856E+13,JuanKada Star,😘,"Sinong gusto ng kiss ko dyan? 🥰😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #higlights #fbreelsvideo",9,2/13/2026 3:00,N/A,https://www.facebook.com/reel/1880794679209275/,1,0,Videos,,,,,Lifetime,1171,102,19,14,3,2,7,7,,0,761.974,2.351,0,0,0,,
1.22114E+17,6.15856E+13,JuanKada Star,"Serving looks in red ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/12/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02gQ4v7KT5XKSGW5XRbSbkuniwjGA4nWW8q6h3y9aexgDfBA4mGAgmkHKMe7rBzPPFl,0,0,Photos,,,,,Lifetime,1588,714,75,59,10,6,155,40,115,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,Arat na star babies until 2pm ⭐️,,0,2/12/2026 18:22,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0sg8RCKTUxd2LGSCux2CjjK42CDUcHfDPXAtkWujHJSW5boze6BErPS7WCHFgL4wel,0,1,Photos,,,,,Lifetime,177,77,11,10,1,0,7,2,5,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,🧋,"Quick escape from work with Mam Jess and Juankada Host Jedi! 🫶

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",28,2/12/2026 5:00,N/A,https://www.facebook.com/reel/1912443939370949/,1,0,Videos,,,,,Lifetime,1161,114,14,9,2,3,3,3,,0,1032.835,3.11,0,0,0,,
1.22114E+17,6.15856E+13,JuanKada Star,Congratulations to all winners ✨️🎉🫶,,0,2/12/2026 4:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02xCn3wH4CR1NWMba8jKJLWFM1zqsiusqP7w67MNVb9BLJtoANN7wHvcaa1q6RXqTtl,0,1,Photos,,,,,Lifetime,361,137,26,17,9,0,33,25,8,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,X150 🤑,"Shoutout to all my sexy, Star Babies! 💋

Tune in lang lagi sa Color Game live! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",18,2/12/2026 3:00,N/A,https://www.facebook.com/reel/1431980805008009/,1,0,Videos,,,,,Lifetime,1221,147,22,14,3,5,10,10,,0,1302.271,3.548,0,0,0,,
1.22114E+17,6.15856E+13,JuanKada Star,🤟🏻,"Just another day, just another slay 💃

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",17,2/11/2026 20:00,N/A,https://www.facebook.com/reel/1957162514879049/,1,0,Videos,,,,,Lifetime,1300,246,23,14,5,4,7,7,,0,1338.142,3.027,0,0,0,,
1.22114E+17,6.15856E+13,JuanKada Star,🧡🤍,"Orange vibes, starry skies ✨🧡 Bringing the sunshine wherever I go!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsfypシ゚",19,2/11/2026 5:00,N/A,https://www.facebook.com/reel/1284430756885395/,1,0,Videos,,,,,Lifetime,1305,226,34,25,5,4,6,6,,0,2089.684,4.592,0,0,0,,
1.22114E+17,6.15856E+13,JuanKada Star,"Olive mood 💚

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/11/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0NmyKumnWLmKBkdmFVcAKmkZNipenVP3axJzVio4WRDYPAWWx63yfaJiZ4bjfxH1gl,0,0,Photos,,,,,Lifetime,373,174,32,23,4,5,19,12,7,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,"🚨 Huwag ka nang mag-isip, sali na agad! 𝐅𝐑𝐄𝐄 𝟐𝟎𝟎 𝐂𝐑𝐄𝐃𝐈𝐓𝐒 si 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐒𝐭𝐚𝐫 para sa inyo!

👉 𝐅𝐨𝐥𝐥𝐨𝐰 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐒𝐭𝐮𝐝𝐢𝐨𝐬 (https://www.facebook.com/Juan365Studios/)
👉 Leave a 𝐫𝐞𝐯𝐢𝐞𝐰
👉 𝐅𝐨𝐥𝐥𝐨𝐰 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐒𝐭𝐚𝐫 (https://www.facebook.com/JuanKadaStarOfficialPage)
👉 Comment screenshot

Limited sa 𝟐𝟎 𝐥𝐮𝐜𝐤𝐲 𝐰𝐢𝐧𝐧𝐞𝐫𝐬! 🔥

#Juan365 #Juan365Studios #AllInJuanSaSaya #JuanKada #JuankadaStar",,0,2/11/2026 1:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0tDUJdFRhZdg4xfxFyT7VasDqPc64eu7LeArdruMD83MJsy1w3smUp7F4zwgg6wCsl,0,1,Photos,,,,,Lifetime,411,173,50,37,11,2,36,27,9,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,"Let your colors shine, Star Babies!

Abangan ako lagi sa Color Game Live and be part of the fun! 🫶

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/10/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02AANXbeH1vcmdysVa2yhaNds9JZD6VLdXBEUBKvv7AkSo5qzxb8WJaB9W5TNMWfTWl,0,0,Photos,,,,,Lifetime,191,84,14,9,1,4,11,4,7,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,"Ako pa rin ba ang nasa puso niyo, Star Babies? 

Heart this if yes! 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights","Ako pa rin ba ang nasa puso niyo, Star Babies? 

Heart this if yes! 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",15,2/10/2026 5:00,N/A,https://www.facebook.com/reel/1266545885366725/,1,0,Videos,,,,,Lifetime,1205,142,21,15,1,5,2,2,,0,1027.098,2.829,0,0,0,,
1.22114E+17,6.15856E+13,JuanKada Star,"Star Babies, kumain na ba kayo today?

Kumain tayo ng tama para always healthy at may energy araw-araw 💚

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/10/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0EbLxEyhyeXq2HgrXW3YDZbNnh44yoQV23cKYRrBaqqWwkXsBk2kozKCZyRaSG46Bl,0,0,Photos,,,,,Lifetime,275,119,13,9,0,4,7,4,3,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,Live until 2pm 🫶,,0,2/9/2026 20:13,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0W3CFxEA9E4rCka2JgF1AgBPGUqk8maVVohZq2fWevZtGs8fFcrELFJHbLrTXCbHBl,0,1,Text,,,,,Lifetime,60,71,13,9,4,0,6,6,,0,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,Abangan niyo ko star babies 💫⭐️🫶,,0,2/9/2026 20:12,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0jPpeBkVa9iGDGPPdTFWpY1j1ChfR6si6qHcP7WHA4hUhKPQkiFvpj7CugpQWkQNel,0,1,Photos,,,,,Lifetime,135,64,7,6,0,1,14,4,3,0,,,,,,7,
1.22114E+17,6.15856E+13,JuanKada Star,"Gusto mo bang sumaya at manalo? Watch me LIVE sa COLOR GAME LIVE at baka ikaw na ang sunod na manalo! 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/9/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02h5vsQ4HiYC4edKkd8Tpa7aF7HmdReyFNT8YYDsoNXffdCfDYhzo3kzTYQAUW3SCGl,0,0,Photos,,,,,Lifetime,190,75,14,10,0,4,7,4,3,0,,,,,,,
1.22113E+17,6.15856E+13,JuanKada Star,🤟🏻,"Quick fit check ✅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",15,2/9/2026 5:01,N/A,https://www.facebook.com/reel/2718491255203812/,1,0,Videos,,,,,Lifetime,1400,283,21,17,1,3,6,6,,0,2525.588,4.885,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,✨💫⭐️,"Shining so bright ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",15,2/9/2026 3:01,N/A,https://www.facebook.com/reel/1589365718772189/,1,0,Videos,,,,,Lifetime,1208,146,23,16,4,3,4,4,,0,993.764,2.693,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,🖤,"Sulitin ang Sunday, relax muna, at samahan ulit ako bukas sa Color Game Live 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",25,2/8/2026 20:37,N/A,https://www.facebook.com/reel/860759100110529/,0,0,Videos,,,,,Lifetime,1153,104,23,15,6,2,5,5,,0,1242,3.798,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,,,0,2/8/2026 11:48,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02e5xWbCzjePzUUGH7biWnW5mWUdeXjfDyohWMxd7TATzyQaC1cfjqpdgXvysjGv5Jl,0,1,Photos,,,,,Lifetime,96,40,6,6,0,0,2,2,,0,,,,,,,
1.22113E+17,6.15856E+13,JuanKada Star,"On Sundays, we wear black — bold, strong, and classy🖤

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",,0,2/8/2026 5:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0c1wJMhSaoBu6ZnpknuNCF7ASpkvgCDyy7qwBbzeSb3mw24xXDR2Yvjy6G2CbAMy6l,0,0,Photos,,,,,Lifetime,850,440,25,19,2,4,59,13,46,0,,,,,,,
1.22113E+17,6.15856E+13,JuanKada Star,Binibini 🩵💙,"Shoutout to all binibini’s out there! 🫶🏻 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo #followersreels",25,2/8/2026 3:01,N/A,https://www.facebook.com/reel/1951594526240385/,1,0,Videos,,,,,Lifetime,1495,268,142,135,2,5,10,10,,0,2961.413,4.823,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,"Salamat sa mga nakilaro, nakikulit at nakisaya sa amin kanina. Magkikita muli tayo bukas 6am-2pm star babies 🫰🫶💫⭐️",,0,2/8/2026 1:15,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0CeriWzh1b69zmhJsYonAqmovEhKuRmqErNjfFRg6SECjLfcuHYSBk8C4KdF7TX7el,0,1,Text,,,,,Lifetime,52,59,11,8,3,0,4,4,,0,,,,,,,
1.22113E+17,6.15856E+13,JuanKada Star,🩶,,0,2/8/2026 0:48,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0i785nMtpz8rdbpAGVn2G9g8g3QDbZRDf87s73cXGqBNixxNCPhyRsQ9aCD7oRmoxl,0,1,Text,,,,,Lifetime,51,52,8,8,0,0,7,7,,0,,,,,,,
1.22113E+17,6.15856E+13,JuanKada Star,Skydome ✨,"A quick escape 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",34,2/7/2026 20:00,N/A,https://www.facebook.com/reel/1586982609177838/,1,0,Videos,,,,,Lifetime,1133,78,127,122,0,5,2,2,,0,1016.111,3.225,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,Mama 🤭,"Hi mama? 🙈

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",12,2/7/2026 5:00,N/A,https://www.facebook.com/reel/1971790243754154/,1,0,Videos,,,,,Lifetime,1554,133,145,135,4,6,14,14,,0,3175.193,5.121,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,"Slay the day! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/7/2026 3:01,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0YXTidxARbrEsDP4g1u87yNZiWA8E228EuGqt4636wQQkJNa5YWoUEyXVM4yoMQgbl,0,0,Photos,,,,,Lifetime,360,133,20,11,6,3,28,11,17,0,,,,,,,
1.22113E+17,6.15856E+13,JuanKada Star,"With Juankada hosts Lance, Alex & Zia — good vibes, good people! 💛

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/6/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02D29r8Xc12awip8TK8N4MS1G4PdkQS4y6wzvUvGMrWd8w1qszpD7Hgw3imvvi2iAal,0,0,Photos,,,,,Lifetime,411,186,21,16,2,3,16,4,12,0,,,,,,,
1.22113E+17,6.15856E+13,JuanKada Star,🩶,"Catch me shining, catching all the happy vibes ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",17,2/6/2026 5:01,N/A,https://www.facebook.com/reel/1458066185742062/,1,0,Videos,,,,,Lifetime,1231,158,14,10,2,2,4,4,,0,1139.898,2.945,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,Friday 🩶🤍,"It's friYAY, Star Babies! Anong plans niyo this weekend? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsfypシ゚",28,2/6/2026 1:35,N/A,https://www.facebook.com/reel/1342361504578102/,0,0,Videos,,,,,Lifetime,1144,91,24,19,2,3,5,5,,0,773.928,2.426,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,Mahalin moko ng lubos 🫶🏻,"Mahalin niyo ko ng lubos star babies 🫶🏻💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels #followerseveryone",12,2/5/2026 20:00,N/A,https://www.facebook.com/reel/4283558905245035/,1,0,Videos,,,,,Lifetime,1318,183,31,22,5,4,17,17,,0,2025.666,4.8,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,"Tinamaan na talaga ‘ko sa inyo, Star Babies! 🙂‍↔️🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Tinamaan na talaga ‘ko sa inyo, Star Babies! 🙂‍↔️🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",15,2/5/2026 5:01,N/A,https://www.facebook.com/reel/1212926023887707/,1,0,Videos,,,,,Lifetime,1429,255,32,20,7,5,4,4,,0,2127.206,3.86,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"Sweet by heart, not just by looks 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",,0,2/5/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0gT1yUn64BJFAKFExwHF7BZswhEDnZZYJHqnKNRARn9ZKwhZMy74E7tNcuhN6PMcbl,0,0,Photos,,,,,Lifetime,228,93,285,282,0,3,6,5,1,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ","masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ",14,2/4/2026 20:01,N/A,https://www.facebook.com/reel/1246655860706855/,1,0,Videos,,,,,Lifetime,1450,226,21,16,3,2,16,16,,0,2904.51,5.879,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,💖,"Choose joy today, Star Babies! ✨

Comment ""😊"" kung masaya ka rin today!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #followersreels",17,2/4/2026 20:00,N/A,https://www.facebook.com/reel/2170856400324727/,1,0,Videos,,,,,Lifetime,1206,101,290,285,3,2,7,7,,0,1185.896,3.417,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"Kakayanin ko naman… UMIYAK 😭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Kakayanin ko naman… UMIYAK 😭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",16,2/4/2026 5:24,N/A,https://www.facebook.com/reel/918224663959047/,0,0,Videos,,,,,Lifetime,2230,963,318,309,3,6,15,15,,0,5645.219,4.612,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"Unbothered. Glowing. Thriving. 🍃

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlightseveryone #fypviralシ",,0,2/4/2026 4:25,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02aKD8qGGA7ujKaBdKcGbfoNkfFiBmpHzKhCJeZiMegRS2K4YUVf5VsPa3HRMJqAoil,0,0,Photos,,,,,Lifetime,322,131,288,284,1,3,14,3,11,0,,,,,,,
1.22112E+17,6.15856E+13,JuanKada Star,"Main character energy 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlightseveryone #fypviralシ",,0,2/3/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid028e8WHtT7oLbF7EAtmoNproJbMWU4XZYCzzMRYcTaoucuSxAmh4mnJreBemPzncyQl,0,0,Photos,,,,,Lifetime,1470,838,327,310,9,8,41,23,18,0,,,,,,,
1.22112E+17,6.15856E+13,JuanKada Star,"Quick break between busy days with Direc Prey and Jhay, HMUA Yuki and Juankada Hosy Jedi ❤️✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Quick break between busy days with Direc Prey and Jhay, HMUA Yuki and Juankada Hosy Jedi ❤️✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",37,2/3/2026 5:00,N/A,https://www.facebook.com/reel/1226469715674247/,1,0,Videos,,,,,Lifetime,1237,122,293,284,3,6,3,3,,0,1048.473,2.702,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"What’s going on, Star Babies? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","What’s going on, Star Babies? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",24,2/2/2026 20:07,N/A,https://www.facebook.com/reel/1585346642783747/,1,0,Videos,,,,,Lifetime,1851,627,33,22,5,6,28,28,,0,6380.696,7.105,0,0,0,,
