Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",24,1/11/2026 22:02,N/A,https://www.facebook.com/reel/1969683400262042/,0,0,Videos,,,,,Lifetime,3711,1253,150,121,23,6,84,,84,,0,30638.443,11.185,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"CATCH ME LIVE NOW, Kikays! 

Kasama sina Juankada Charm, Lance & Ellise 🌸

Don’t miss the fun! See you sa live!🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays #JuankadaLance #JuankadaCharm #JuankadaEllise",,0,1/11/2026 18:11,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid032BK5Csnd6EWkCEYQtpmYuT1iZPkwzxwiKqiTmcztD6zK8Dbum3EAn71VE9AvHrFSl,0,0,Photos,,,,,Lifetime,1115,443,39,26,10,3,52,42,10,,0,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/10/2026 21:05,N/A,https://www.facebook.com/reel/4032273647064179/,0,0,Videos,,,,,Lifetime,4289,956,175,152,17,6,101,,101,,0,29979.363,10.772,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Slayin’ in shades of orange 🍊

Kamusta Kikays? How’s your 2026 so far? 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/10/2026 18:21,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0EunwEXTskZw6ahLZ2c928QYVREiHHEffRACGYS1JaQsLemxtcRNxaJJuBu3xnsMfl,0,0,Photos,,,,,Lifetime,3754,1384,64,59,4,1,299,222,77,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,1/9/2026 22:29,mixed,https://www.facebook.com/reel/25348380054804394/,0,0,Videos,,,,,Lifetime,2264,731,80,64,14,2,44,,44,,0,10266.227,6.085,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Feeling fierce in maroon 🍷✨

Catch me live, Kikays! Naka-tune in na ba kayo?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/9/2026 20:37,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0eCPqp9unjricAU2MufirekR1pWiZWwdVYEEXLxZJt5mo3xJpw9XuPYuG5wU86c5sl,0,0,Photos,,,,,Lifetime,2478,1021,35,30,4,1,89,63,26,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,🫶🏻🫶🏻,,0,1/9/2026 2:26,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid033Lobn8DLptkUaPY48osqtCHoRN2ZeSTdqY9X9zosHsdHN2aMVQUVg2dGZe6zpWBml,0,1,Photos,,,,,Lifetime,646,321,8,6,2,0,14,3,5,6,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",27,1/8/2026 23:07,N/A,https://www.facebook.com/reel/1205261424435257/,0,0,Videos,,,,,Lifetime,2283,734,81,66,10,5,43,,43,,0,17280.397,9.196,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Kikays, Kamusta kayo? 🌸

Join na sa Color Game, pumili ng tamang kulay at ipakita ang inyong Kikay power! 💅💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,1/8/2026 19:49,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0cLGY7f1bBtPkqGfANz41GmaYPRhGHpBoPkF1eCtddQAVC2bz6j58YbR9n8t7L2ql,0,0,Photos,,,,,Lifetime,3139,1238,63,47,14,2,264,141,123,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,Juankada Alexchoozy Juankada host Drae,,0,1/8/2026 15:17,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02mb9moNTiF71eiwHdtwB1LHwfh9RC4d47w3P9NV1e54o11Qi7GCRZuTZboqmmnrwSl,0,1,Photos,,,,,Lifetime,627,302,20,13,6,1,36,21,15,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,🤗,,0,1/7/2026 23:14,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02ZwMq1GAKVdV3zHbpGoXMm2s2SCHNnveQdEMFrVpAQzzjZM242v3uDacqREoafP1vl,0,1,Text,,,,,Lifetime,359,279,17,13,4,0,16,,16,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Kikay’s, set your alarms na! ⏰‼️

Abangan niyo ako bukas sa Color Game! 6am-2pm 🤗🫶🏼

See you! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Kikay’s, set your alarms na! ⏰‼️

Abangan niyo ako bukas sa Color Game! 6am-2pm 🤗🫶🏼

See you! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",14,1/7/2026 20:51,N/A,https://www.facebook.com/reel/1538065327450829/,0,0,Videos,,,,,Lifetime,1629,568,70,52,16,2,34,,34,,0,9187.054,7.493,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"To all my marilag kikays out there, never stop sparkling! 🌸✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","To all my marilag kikays out there, never stop sparkling! 🌸✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",36,1/6/2026 22:35,N/A,https://www.facebook.com/reel/894560389655814/,0,0,Videos,,,,,Lifetime,2995,929,135,119,12,4,107,,107,,0,33485.303,14.427,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Ayaw kong nabibitin 🎶

Kaya watch me sa Color Game LIVE! Siguradong hindi ka mabibitin sa saya at premyo! 🎁

Download the Juan365 App sa Play Store and App Store na! 🎮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Ayaw kong nabibitin 🎶

Kaya watch me sa Color Game LIVE! Siguradong hindi ka mabibitin sa saya at premyo! 🎁

Download the Juan365 App sa Play Store and App Store na! 🎮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",16,1/6/2026 2:55,N/A,https://www.facebook.com/reel/1217464026992525/,0,0,Videos,,,,,Lifetime,1681,604,61,48,9,4,49,,49,,0,8783.561,6.619,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Still me, just in different moods ✨

How’s your year so far, Kikays? So far so good? Drop a “💖” if yes!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/6/2026 0:13,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02vPpTEHEy9EWLgzqPamYo4baqtKyDN7k7EYeTdBJSufWr5KXxsdPmXGRti2vxpwvPl,0,0,Photos,,,,,Lifetime,2206,998,34,31,1,2,121,87,34,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Shawty, I don’t mind 🎧

Don’t mind what they say, Kikays. Your glow, your rules. Be confident ✨🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Shawty, I don’t mind 🎧

Don’t mind what they say, Kikays. Your glow, your rules. Be confident ✨🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/5/2026 4:15,N/A,https://www.facebook.com/reel/4167437183516019/,0,0,Videos,,,,,Lifetime,2552,879,76,70,2,4,45,,45,,0,15650.103,8.232,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Heads up, Kikays! 👀 

Live na ako now until 10PM!

Stay tuned and samahan ako sa saya! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/5/2026 0:21,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02j5TzaFHTdyvLA1WNTk22pLhYHa6WmKr9TpUwEtXowsBhobaN9Xyox8r8tA1WpTFCl,0,0,Photos,,,,,Lifetime,3018,1262,68,61,4,3,166,74,92,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"And I'mma be your number one girl, always making time for you, Kikays! 🌸✨

Catch me LIVE NOW sa Color Game From 2PM to 10PM!

Don’t miss the fun, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","And I'mma be your number one girl, always making time for you, Kikays! 🌸✨

Catch me LIVE NOW sa Color Game From 2PM to 10PM!

Don’t miss the fun, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/3/2026 23:21,N/A,https://www.facebook.com/reel/862805923201086/,0,0,Videos,,,,,Lifetime,2060,713,91,75,15,1,40,,40,,0,10659.017,6.491,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"LIVE na ako, Kikays! 🌸

Watch me NOW para good vibes from afternoon hanggang gabi niyo ✨

Hihintayin ko kayo sa live ha! 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/2/2026 23:44,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0oN2fJjxg3Mzxcg6cjVaznfG3kTZkSGHt3UQgeWD8JET7eqBG9ksJ7CZmvnbZbc4gl,0,0,Photos,,,,,Lifetime,2703,1010,73,55,13,5,104,28,76,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay updated their cover photo.,,0,1/2/2026 18:39,N/A,https://www.facebook.com/photo.php?fbid=122184669344383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,2,1,19,17,1,1,0,,,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Don't leave me dancin' alone 🎶🫶

Good thing sinamahan ako ni Juankada Lance sa trend na ‘to! 

Kanino mas bagay yung trend na 'to? Comment na, Kikays! 🌸

#Juan365Studios
#ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Don't leave me dancin' alone 🎶🫶

Good thing sinamahan ako ni @[61584243275518:2048:Juankada Lance] sa trend na ‘to! 

Kanino mas bagay yung trend na 'to? Comment na, Kikays! 🌸

#Juan365Studios
#ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",15,1/1/2026 20:14,N/A,https://www.facebook.com/reel/856971900558109/,0,0,Videos,,,,,Lifetime,3157,1185,59,55,1,3,56,,56,,0,22005.212,9.444,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,Mahalin moko ng lubos 🫶🏻,"Mahalin niyo ko ng lubos star babies 🫶🏻💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels #followerseveryone",12,2/5/2026 20:00,N/A,https://www.facebook.com/reel/4283558905245035/,1,0,Videos,,,,,Lifetime,248,155,30,21,5,4,17,,17,,0,1614.379,9.225,0,0,0,,
1.22113E+17,6.15856E+13,JuanKada Star,"Tinamaan na talaga ‘ko sa inyo, Star Babies! 🙂‍↔️🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Tinamaan na talaga ‘ko sa inyo, Star Babies! 🙂‍↔️🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",15,2/5/2026 5:01,N/A,https://www.facebook.com/reel/1212926023887707/,1,0,Videos,,,,,Lifetime,1382,235,28,18,5,5,3,,3,,0,1981.38,3.854,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"Sweet by heart, not just by looks 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",,0,2/5/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0gEERrqGcSwtonVRrfF88SsHB1RNNcpFTYg3mg9rwu9iZSKJWpeAS3k2EeCb2TGXEl,0,0,Photos,,,,,Lifetime,186,80,285,282,0,3,6,1,5,,0,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ","masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ",14,2/4/2026 20:01,N/A,https://www.facebook.com/reel/1246655860706855/,1,0,Videos,,,,,Lifetime,1375,197,20,15,3,2,16,,16,,0,2371.994,5.354,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,💖,"Choose joy today, Star Babies! ✨

Comment ""😊"" kung masaya ka rin today!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #followersreels",17,2/4/2026 20:00,N/A,https://www.facebook.com/reel/2170856400324727/,1,0,Videos,,,,,Lifetime,1163,86,290,285,3,2,7,,7,,0,953.484,3.007,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"Kakayanin ko naman… UMIYAK 😭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Kakayanin ko naman… UMIYAK 😭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",16,2/4/2026 5:24,N/A,https://www.facebook.com/reel/918224663959047/,0,0,Videos,,,,,Lifetime,2200,951,318,309,3,6,15,,15,,0,5499.026,4.574,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"Unbothered. Glowing. Thriving. 🍃

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlightseveryone #fypviralシ",,0,2/4/2026 4:25,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02aaP7my1vDKsKvn9FqE3YokZ6XT9MkmryerBBsQ1DtkWdVXkguEr78PQRZXTxKNRol,0,0,Photos,,,,,Lifetime,297,121,288,284,1,3,13,10,3,,0,,,,,,,
1.22112E+17,6.15856E+13,JuanKada Star,"Main character energy 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlightseveryone #fypviralシ",,0,2/3/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid028uJVEbCstpkAAWLoQNA2tgkRMLTNQVe8j8Fy5Qdhj7jr9CTB6RuQa7tXdCPZX1uFl,0,0,Photos,,,,,Lifetime,1431,822,326,309,9,8,41,18,23,,0,,,,,,,
1.22112E+17,6.15856E+13,JuanKada Star,"Quick break between busy days with Direc Prey and Jhay, HMUA Yuki and Juankada Hosy Jedi ❤️✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Quick break between busy days with Direc Prey and Jhay, HMUA Yuki and Juankada Hosy Jedi ❤️✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",37,2/3/2026 5:00,N/A,https://www.facebook.com/reel/1226469715674247/,1,0,Videos,,,,,Lifetime,1224,114,293,284,3,6,3,,3,,0,990.137,2.633,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"What’s going on, Star Babies? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","What’s going on, Star Babies? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",24,2/2/2026 20:07,N/A,https://www.facebook.com/reel/1585346642783747/,1,0,Videos,,,,,Lifetime,1740,522,33,22,5,6,28,,28,,0,5747.16,7.238,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"Always shining and smiling ✨

How’s your day, Star Babies? Heart this if you’re feeling the good vibes today 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlight #fypviralシ #reelsfypシ","Always shining and smiling ✨

How’s your day, Star Babies? Heart this if you’re feeling the good vibes today 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlight #fypviralシ #reelsfypシ",25,2/2/2026 6:51,N/A,https://www.facebook.com/reel/1133130572125904/,0,0,Videos,,,,,Lifetime,2359,245,300,293,3,4,8,,8,,0,2332.481,3.336,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,💜,"Why’re you so obsessed with me? 😌

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚viralシ #highlights #reelschallenge",36,2/1/2026 19:29,N/A,https://www.facebook.com/reel/1661842341895020/,0,0,Videos,,,,,Lifetime,1384,333,301,293,2,6,16,,16,,0,2090.872,3.886,0,0,0,,
1.22112E+17,6.15856E+13,JuanKada Star,"With your Juankada Hosts! 🫶🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/1/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0m4gbU3nkfG3259beRjJ5F1GuWrq1ETGXac8vkjQEFViKgEDZyx5N1JJagoNLzLWXl,0,0,Photos,,,,,Lifetime,2101,1074,26,21,0,5,162,119,43,,0,,,,,,,
1.22112E+17,6.15856E+13,JuanKada Star,#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies,,0,1/31/2026 19:11,N/A,https://www.facebook.com/photo.php?fbid=122111567013185509&set=a.122101646277185509&type=3,0,0,Photos,,,,,Lifetime,1,1,291,286,1,4,0,,,,0,,,,,,,
1.22112E+17,6.15856E+13,JuanKada Star,Winning feels brighter with STAR ✨💫⭐️,,0,1/31/2026 19:09,N/A,https://www.facebook.com/photo.php?fbid=122111566017185509&set=a.122098993131185509&type=3,0,0,Photos,,,,,Lifetime,258,119,303,297,2,4,10,2,8,,0,,,,,,,
1.22112E+17,6.15856E+13,JuanKada Star,"It’s officially the month of love, Starbabies! 🩷

Ready na ba kayo sa kilig at swerte? Watch me lang palagi Color Game LIVE! See you there!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypviralシ #highlights",,0,1/31/2026 17:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid033o1nDXi9o5tbgKcakgbpoCtVV7yuLatnA9gx6531F3kdKPzw4ajVy2nMP29h7Wpkl,0,0,Photos,,,,,Lifetime,738,272,34,26,3,5,46,28,18,,0,,,,,,,
1.22112E+17,6.15856E+13,JuanKada Star,Let's go star babies! 😍❤️,,0,1/31/2026 15:43,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02cByYGtTsfSwvEk5gp95n7Xgmum87CC8AcrJni62Rynp7E139wW1Uq6KzFxkQKdqsl,0,1,Text,,,,,Lifetime,46,55,7,6,1,0,3,,3,,0,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,February na agad ❤️,,0,1/31/2026 7:27,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0EPsNLzfdP2BbxPzjLK7usJPsQcDL6KVVhDWhDCMXVdpzv5W8KU1rATX3Wz3DFah2l,0,1,Text,,,,,Lifetime,57,60,4,4,0,0,2,,2,,0,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,Join now Star babies 🫶,,0,1/31/2026 4:35,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid024uzgTLgDcAqKAnSkEaTD7NfnKTWTeNLsmzsV1XR24WepTRJiNgDHFq6J994qbofel,0,1,Photos,,,,,Lifetime,121,59,5,5,0,0,4,2,2,,0,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,Quick Escape 🫶🏻,"Wag kalimutang mag take ng break, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypviralシ #reelsfypシ #highlightsシ゚ #followersreels",11,1/31/2026 4:27,N/A,https://www.facebook.com/reel/4266532373625883/,0,0,Videos,,,,,Lifetime,1351,233,294,288,1,5,15,,15,,0,1458.082,3.24,0,0,0,,
1.22111E+17,6.15856E+13,JuanKada Star,Star babies samahan niyo kami until 10pm 🫰🫶☺️,,0,1/31/2026 2:02,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0cxKFjA9SB8QLFn52CnXcdS9PirQwYV18eqvkWrgj2BHvbtNJgYi7Pf9bwfxocEJyl,0,1,Text,,,,,Lifetime,96,81,5,5,0,0,15,,15,,0,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,💜,,0,1/31/2026 0:05,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid037gyDErFrb8uEosLdi7Ugr3X4eTjKEiUj9FZ6cn8yktiPs5NPRzzYVb7ammu71Ur8l,0,1,Photos,,,,,Lifetime,179,76,10,8,1,1,13,10,3,,0,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,"Slayin’ in Purple 💜

Don’t miss it, watch me 𝐋𝐈𝐕𝐄 𝐍𝐎𝐖 sa 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞! 👀

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/31/2026 0:04,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0AQftwwtk25Dswb4aGgjGjHysM49tTr7f4yXjrmTUXv9x7zDfTKcptb9TVa99cGZSl,0,0,Photos,,,,,Lifetime,2356,1114,60,48,6,6,172,131,41,,0,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,❤️,"Last day of the month na, Star Babies!

Samahan nyo pa rin ako sa 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 sa Month of Love! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ #reelschallenge #highlights #followersreels #foryoupageシ",31,1/30/2026 17:49,N/A,https://www.facebook.com/reel/2026496581609557/,0,0,Videos,,,,,Lifetime,1352,272,313,301,6,6,15,,15,,0,1906.911,3.86,0,0,0,,
1.22111E+17,6.15856E+13,JuanKada Star,"Friday hits different kapag may Color Game! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/30/2026 5:49,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0ZY6jNYwb2MQdEKaZWATBXJMRqBBJDPM8dE6uCF5FSDi2NH4YitmXVAG5a8T734XEl,0,0,Photos,,,,,Lifetime,235,103,15,9,1,5,8,2,6,,0,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,"Star Babies, watch me live now!

Sabay-sabay tayong mag-chill at mag-enjoy! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/29/2026 23:49,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02SjJZdT33hHrg1MiMuSXNtNa8QMR1dxryLwqDkbfeeFTtNg57KdYMaE8bvkYK51oyl,0,0,Photos,,,,,Lifetime,689,330,32,19,7,6,61,41,20,,0,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,Recap ✨💫,"Mid-shift but main character energy 💖✨
Here’s a peek from the live!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ #reelschallenge #highlights #followersreels #foryoupageシ",28,1/29/2026 18:35,N/A,https://www.facebook.com/reel/913157667842168/,0,0,Videos,,,,,Lifetime,1400,338,301,294,1,6,7,,7,,0,2461.795,4.55,0,0,0,,
1.22111E+17,6.15856E+13,JuanKada Star,Falling 🫶🏻,"Would you let me try? 🥹

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,1/29/2026 4:29,N/A,https://www.facebook.com/reel/1436025664585752/,0,0,Videos,,,,,Lifetime,2275,123,307,299,4,4,14,,14,,0,1284.974,2.282,0,0,0,,
1.22111E+17,6.15856E+13,JuanKada Star,Small to tall 🤭,,0,1/29/2026 1:43,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02e91Q3QyWgpawFHZRbgtpKpAe6e2uMWAQMxu4J6h9BgGkLjoab3ch2dCHcUAR5xqxl,0,1,Photos,,,,,Lifetime,197,80,5,5,0,0,6,6,,,0,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,"Outfit check: on point 😎 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/29/2026 0:05,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02iuCabCLeNeV2J1xmJCDpxXUsNh8RRC6iNiD2tsundvEfQZ7FEJ9SUsSwHG1CiHLRl,0,0,Photos,,,,,Lifetime,1852,717,51,40,4,7,168,114,54,,0,,,,,,,
