Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks,Negative feedback from users: Hide
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"💙 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","💙 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/11/2026 2:40,N/A,https://www.facebook.com/reel/24894487450227208/,0,0,Videos,,,,,Lifetime,871,335,54,50,2,2,25,,25,4877.501,6.957,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Miss Independent it is! 💅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Miss Independent it is! 💅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",27,2/10/2026 20:09,N/A,https://www.facebook.com/reel/910307121857004/,0,0,Videos,,,,,Lifetime,879,298,54,47,6,1,36,,36,7015.207,9.936,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Baby shake it if you got it 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Baby shake it if you got it 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/10/2026 2:33,N/A,https://www.facebook.com/reel/3876960919104712/,0,0,Videos,,,,,Lifetime,992,291,73,63,9,1,44,,44,5894.015,8.008,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Game ka na ba? Join na sa Color Game LIVE!

Tap in at subukan ang swerte mo! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Game ka na ba? Join na sa Color Game LIVE!

Tap in at subukan ang swerte mo! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",22,2/9/2026 19:09,N/A,https://www.facebook.com/reel/1586573722465069/,0,0,Videos,,,,,Lifetime,1078,290,65,55,7,3,33,,33,8210.194,9.915,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/9/2026 2:31,N/A,https://www.facebook.com/reel/1170309945175228/,0,0,Videos,,,,,Lifetime,1093,294,58,53,4,1,17,,17,7758.763,9.921,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Sand, sea, and a quiet reset 🌴

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Sand, sea, and a quiet reset 🌴

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",21,2/8/2026 19:00,N/A,https://www.facebook.com/reel/1442640640795262/,1,0,Videos,,,,,Lifetime,974,406,70,65,4,1,48,,48,6075.958,7.85,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Lets take it slowly 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Lets take it slowly 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/8/2026 3:06,N/A,https://www.facebook.com/reel/2151363275641560/,0,0,Videos,,,,,Lifetime,774,310,55,52,2,1,17,,17,3818.848,5.976,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"LF kasama sa beach 🥺

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","LF kasama sa beach 🥺

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",18,2/7/2026 19:00,N/A,https://www.facebook.com/reel/2219405752129641/,1,0,Videos,,,,,Lifetime,748,335,53,50,2,1,29,,29,4231.142,6.97,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Can you be my big guy?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Can you be my big guy?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",12,2/7/2026 2:33,uploaded,https://www.facebook.com/reel/3235295393317978/,0,0,Videos,,,,,Lifetime,1950,522,95,83,6,6,136,,136,12512.201,10.306,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"I-heart niyo ’to kung gusto niyo akong humarap 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I-heart niyo ’to kung gusto niyo akong humarap 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",20,2/6/2026 19:01,N/A,https://www.facebook.com/reel/1469733324493375/,1,0,Videos,,,,,Lifetime,1512,465,80,71,7,2,67,,67,11705.371,11.116,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Twinning with Juankada Host Sabbie! 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Twinning with Juankada Host Sabbie! 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/6/2026 2:39,N/A,https://www.facebook.com/reel/763771716307540/,0,0,Videos,,,,,Lifetime,819,542,36,32,4,0,27,,27,5810.534,9.749,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Take me on a date? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Take me on a date? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,2/5/2026 19:00,N/A,https://www.facebook.com/reel/3980741358884919/,1,0,Videos,,,,,Lifetime,1208,621,55,50,4,1,36,,36,7329.614,7.889,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/5/2026 2:01,N/A,https://www.facebook.com/reel/2665778017128713/,1,0,Videos,,,,,Lifetime,710,283,48,43,4,1,14,,14,4695.489,8.166,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Let’s take it slowly 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Let’s take it slowly 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/4/2026 19:00,N/A,https://www.facebook.com/reel/1691724915125863/,1,0,Videos,,,,,Lifetime,1072,595,62,52,8,2,41,,41,5748.049,6.629,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Bagay ba tayo? 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Bagay ba tayo? 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/4/2026 2:31,N/A,https://www.facebook.com/reel/852529014448826/,0,0,Videos,,,,,Lifetime,1945,1178,95,86,6,3,39,,39,12806.056,7.988,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Baby come over 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Baby come over 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/3/2026 21:20,N/A,https://www.facebook.com/reel/1802309527122874/,0,0,Videos,,,,,Lifetime,707,315,62,50,10,2,26,,26,3837.718,6.792,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Comment 🤍 kung napanood moto

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Comment 🤍 kung napanood moto

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,2/3/2026 3:16,N/A,https://www.facebook.com/reel/1548386326395651/,0,0,Videos,,,,,Lifetime,1706,420,115,98,11,6,81,,81,10045.29,8.399,0,0,0,,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"I wanna… LOVE YOU! 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I wanna… LOVE YOU! 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",18,2/2/2026 3:42,N/A,https://www.facebook.com/reel/894506406528525/,0,0,Videos,,,,,Lifetime,1117,403,90,80,6,4,36,,36,6438.139,7.408,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/1/2026 3:07,N/A,https://www.facebook.com/reel/2137974016608757/,0,0,Videos,,,,,Lifetime,1034,461,79,73,4,2,27,,27,6372.285,7.752,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,❤️,,0,1/31/2026 22:43,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02nnjqXkvyv2t6ZbvRACg4P6nff13mL9HvnSfisnwqu927pCR2dBBp97PmH7634sAgl,0,1,Photos,,,,,Lifetime,335,155,7,7,0,0,8,5,3,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay updated their cover photo.,,0,1/31/2026 22:41,N/A,https://www.facebook.com/photo.php?fbid=122187456146383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,1,1,14,12,2,0,0,,,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,Lets continue the goodvibes kikays.❤️,,0,1/31/2026 22:38,N/A,https://www.facebook.com/photo.php?fbid=122187455960383179&set=a.122102184470383179&type=3,0,0,Photos,,,,,Lifetime,304,155,16,15,1,0,10,1,9,,,,,,,,
1.22112E+17,6.15856E+13,JuanKada Star,"What’s going on, Star Babies? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","What’s going on, Star Babies? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",24,2/2/2026 20:07,N/A,https://www.facebook.com/reel/1585346642783747/,1,0,Videos,,,,,Lifetime,1855,628,34,23,5,6,28,,28,6402.362,7.097,0,0,0,,,
1.2212E+17,6.15856E+13,JuanKada Star,💞,"But if its you, i’ll try 🥹

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlight #fbreels #fypシ",10,3/14/2026 3:25,N/A,https://www.facebook.com/reel/24167109936319366/,0,0,Videos,,,,,Lifetime,1225,68,132,128,4,0,7,,7,1027.702,3.283,0,0,0,,,
1.2212E+17,6.15856E+13,JuanKada Star,🩶,"Paradise ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #fypシ",8,3/13/2026 23:54,N/A,https://www.facebook.com/reel/1454981172872412/,0,0,Videos,,,,,Lifetime,1287,140,131,129,2,0,8,,8,1404.368,3.666,0,0,0,,,
1.22119E+17,6.15856E+13,JuanKada Star,"6 days straight GY! Walang bibitaw! Samahan ulit ako from 10pm to 5am tonight!  😘

See you, Star Babies! 💫⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/13/2026 4:54,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02o5EGu8FrG6kVYA6toKZ4hZpRs4VGgpz7ZRPtD5uVVRpJBHig67M7ZrBri98nkwjVl,0,0,Photos,,,,,Lifetime,349,165,236,232,4,0,29,15,14,,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,🤭,"HOY IKAW! OO, IKAW! 😤

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #trend",12,3/12/2026 21:01,N/A,https://www.facebook.com/reel/917896667541529/,1,0,Videos,,,,,Lifetime,2113,183,140,134,6,0,8,,8,1843.562,3.129,0,0,0,,,
1.22119E+17,6.15856E+13,JuanKada Star,"New hair? 💇🏻‍♀️😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/12/2026 4:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02Vt2qwoQqA3KFSf91c4A8KkfHamLMyDvCPfD5WpdfUFJtMHDPwE5QU9grxPPiwGt3l,0,0,Photos,,,,,Lifetime,573,260,245,236,3,6,33,19,14,,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,🤭,"Gwapo? Macho? 🙅🏻‍♀️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #fypシ",10,3/11/2026 21:00,N/A,https://www.facebook.com/reel/912001381730077/,1,0,Videos,,,,,Lifetime,4427,1787,176,157,13,6,42,,42,12529.028,5.556,0,0,0,,,
1.22119E+17,6.15856E+13,JuanKada Star,Young stunna 🤙🏻,"Ballin’ ako kahit walang bola ✌🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #fypシ",21,3/11/2026 3:30,N/A,https://www.facebook.com/reel/2005677583347443/,1,0,Videos,,,,,Lifetime,5494,387,244,236,1,7,10,,10,3424.834,2.434,0,0,0,,,
1.22119E+17,6.15856E+13,JuanKada Star,Pwede mong titigan 👀,"Face card never declines 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels #fypシ #trend",15,3/10/2026 21:00,N/A,https://www.facebook.com/reel/1599750111273123/,1,0,Videos,,,,,Lifetime,5572,1083,168,148,12,8,18,,18,8687.543,4.063,0,0,0,,,
1.22119E+17,6.15856E+13,JuanKada Star,Tonight’s look 👀 Who’s staying up with me on Color Game live from 10PM-5am? 🎲✨💫,,0,3/10/2026 7:37,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02KQAmFkZFrLoHVgK2BQYG724ea6d6u5gA2FVzrXLDYwuWsAdqaj1paZmRdAzkJ9Dbl,0,0,Photos,,,,,Lifetime,453,211,130,123,1,6,52,27,25,,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,🖤,"Random dance break 😌

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #trend",15,3/10/2026 3:27,N/A,https://www.facebook.com/reel/1344812587686530/,0,0,Videos,,,,,Lifetime,22085,1782,172,150,15,7,16,,16,16100.324,2.747,0,0,0,,,
1.22119E+17,6.15856E+13,JuanKada Star,🖤,"Want some fun? catch me Live sa Color Game! 💯

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",20,3/9/2026 21:04,N/A,https://www.facebook.com/reel/25002676649342141/,0,0,Videos,,,,,Lifetime,1236,154,136,128,3,5,8,,8,1579.787,4.103,0,0,0,,,
1.22119E+17,6.15856E+13,JuanKada Star,"Handa na ba kayo sa puyatan? 👀

Abangan muli ang Tema Night Shift mamayang 10PM hanggang 5AM! Walang tulugan 'to!🤘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/9/2026 4:37,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0J4dYw5bS97d44WHRtZpWZAyo2rSRrJP87MMPNhntBbxCYf6BcqpLxhWZ7oJ9ngXXl,0,0,Photos,,,,,Lifetime,692,317,140,127,12,1,68,50,18,,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,Catch me on live 10pm-5am 😘,,0,3/9/2026 0:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02A5uYX9tBD5ffxL1FpeyBU76buZNEvhdyYwajPH1XGimSGopHxAF44oYMXiRGj7yUl,0,1,Text,,,,,Lifetime,50,43,8,7,1,0,3,,3,,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,🫦,"Pano yung gigil? 😝

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels",13,3/8/2026 21:01,N/A,https://www.facebook.com/reel/785102261307882/,1,0,Videos,,,,,Lifetime,3895,2187,162,150,7,5,19,,19,16992.411,7.001,0,0,0,,,
1.22119E+17,6.15856E+13,JuanKada Star,💃,"This song got me dancing like oh oh ohhh 💃🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels",24,3/8/2026 4:13,N/A,https://www.facebook.com/reel/1622936288849415/,0,0,Videos,,,,,Lifetime,1295,223,143,133,6,4,11,,11,2022.552,4.494,0,0,0,,,
1.22119E+17,6.15856E+13,JuanKada Star,What’s in my gallery? 😍,"POV: you’ve never seen me in a bad outfit 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",12,3/7/2026 22:01,N/A,https://www.facebook.com/reel/1477627010636625/,0,0,Videos,,,,,Lifetime,1211,129,131,123,4,4,4,,4,1053.359,2.942,0,0,0,,,
1.22118E+17,6.15856E+13,JuanKada Star,✨🏖️,"Man, I love to get on 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",15,3/7/2026 2:20,N/A,https://www.facebook.com/reel/3821646368144453/,0,0,Videos,,,,,Lifetime,1685,270,169,156,7,6,12,,12,3577.852,4.726,0,0,0,,,
1.22118E+17,6.15856E+13,JuanKada Star,🐆,"Saturday na! Anong plans niyo today, Star Babies? 😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",17,3/6/2026 20:58,N/A,https://www.facebook.com/reel/1409787714280676/,0,0,Videos,,,,,Lifetime,1327,211,140,129,7,4,16,,16,2222.678,4.885,0,0,0,,,
1.22118E+17,6.15856E+13,JuanKada Star,💪🏻,"Shoutout sa mga Color Game lovers dyan since day one 👌

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",17,3/6/2026 3:01,N/A,https://www.facebook.com/reel/892944376898883/,1,0,Videos,,,,,Lifetime,1149,92,128,123,2,3,6,,6,744.638,2.291,0,0,0,,,
1.22118E+17,6.15856E+13,JuanKada Star,JuanKada Star updated their cover photo.,,0,3/6/2026 1:48,N/A,https://www.facebook.com/photo.php?fbid=122118216909185509&set=a.122101646277185509&type=3,0,0,Photos,,,,,Lifetime,1,1,418,415,1,2,0,,,,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,"Office girl yarn? 😅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/5/2026 20:20,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid021wnrf2ATsG7qMPdEJVkUFkSNVq19sw9sKnVmNTXxzaVMkSFtbNyRkjSjdFhbADnBl,0,0,Photos,,,,,Lifetime,645,335,133,127,2,4,44,25,19,,,,,,1,,
1.22118E+17,6.15856E+13,JuanKada Star,✌🏻,"Diba? ganon ka-simple 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",6,3/5/2026 3:00,N/A,https://www.facebook.com/reel/865645156533487/,1,0,Videos,,,,,Lifetime,1246,121,139,128,8,3,7,,7,990.79,2.783,0,0,0,,,
1.22118E+17,6.15856E+13,JuanKada Star,"A little pink to brighten the day 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/4/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02JTnLcphVXHAUDeMLvf6WzCZqZK8XQqdMGwEvweYRqfykxgTcXcBys5Jn11FymfwDl,0,0,Photos,,,,,Lifetime,332,151,239,228,6,5,19,10,9,,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,🩷,"Ready na ba kayo? Join me from 10PM hanggang 5AM sa LIVE sa Color Game! 

Tawanan, kulitan, at patagisan ng swerte ALL IN JUAN!

 Kita-kits, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",34,3/4/2026 3:00,N/A,https://www.facebook.com/reel/1659582041849364/,1,0,Videos,,,,,Lifetime,1139,94,130,125,1,4,4,,4,1022.374,3.184,0,0,0,,,
1.22118E+17,6.15856E+13,JuanKada Star,Since day one 🫶🏻,"Shoutout to all my Day Ones dyan 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",18,3/3/2026 20:00,N/A,https://www.facebook.com/reel/1983108222560016/,1,0,Videos,,,,,Lifetime,1688,404,159,149,5,5,12,,12,4134.125,5.549,0,0,0,,,
1.22118E+17,6.15856E+13,JuanKada Star,😆,"Sorry akin 😅✌️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",10,3/3/2026 2:31,N/A,https://www.facebook.com/reel/25741102398919207/,1,0,Videos,,,,,Lifetime,1203,108,126,118,5,3,9,,9,905.415,2.601,0,0,0,,,
1.22118E+17,6.15856E+13,JuanKada Star,"Red for fire, black for power ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,3/2/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0WVXWptbkJpAffnJGKwkna7me9qkoomgkt2oqKUBHtLNagHvyFwJLL9GqnhTCPDA3l,0,0,Photos,,,,,Lifetime,445,214,248,238,7,3,25,14,11,,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,"Summer Glow! ✨🏝️🏖️🌞

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/2/2026 6:09,N/A,https://www.facebook.com/photo.php?fbid=122117569281185509&set=a.122098993131185509&type=3,0,0,Photos,,,,,Lifetime,418,169,260,244,12,4,23,,23,,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,Kasabihan 🤭,"Ngayon alam niyo na yung kasabihan ha? 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fbreels #fypシ #highlights",9,3/2/2026 3:01,N/A,https://www.facebook.com/reel/769540039171279/,1,0,Videos,,,,,Lifetime,1186,104,137,127,7,3,4,,4,780.654,2.33,0,0,0,,,
1.22118E+17,6.15856E+13,JuanKada Star,,,0,3/1/2026 21:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0292y3Uq6qLbqQw45GLJHEhXLeGvPc1HMseYP1BhKmM1Jix7iFadra9jEmSA3TcbbMl,0,1,Photos,,,,,Lifetime,114,48,8,8,0,0,1,,1,,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,🏍🏁🚩,,0,3/1/2026 21:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid07zuKqpY41JnKZqwbMzmEXVSEUy3X3GftsCTLs2USWNaowbm3CiF92VJ1oPHK75sxl,0,1,Photos,,,,,Lifetime,147,64,7,6,1,0,10,6,4,,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,"Bagay ba sakin may bangs, Star Babies? Let me know in the comments 👀🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fyp",,0,3/1/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02rGZQxHgVYM988peNZVrXmhPCJniuqhc3CFsuha7THhhAMBcSQYCkzqAToC9WY1ERl,0,0,Photos,,,,,Lifetime,426,212,128,122,3,3,12,2,10,,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,Ako lang dapat 🤭,"Ngayon alam niyo na yung kasabihan ha? 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",9,3/1/2026 3:01,N/A,https://www.facebook.com/reel/796384889559766/,1,0,Videos,,,,,Lifetime,2269,155,138,126,8,4,12,,12,1207.618,2.033,0,0,0,,,
1.22117E+17,6.15856E+13,JuanKada Star,"Dressed simple, shining loud 🫶🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/1/2026 0:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0nQ8im2boBD8dAURRvFJvEspsjRtJFTa7pME6tDfJpnbZ1ZmbukGbkNaYAQq4nToTl,0,0,Photos,,,,,Lifetime,436,206,146,133,8,5,29,14,15,,,,,,1,,
1.22117E+17,6.15856E+13,JuanKada Star,🖤🤍,,0,2/28/2026 13:48,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02iK3Af3p26EVUJPghvVvQfh7WQveGXT7rQXjKnTZHT1J9tAq7Jf8MEsbScuTcLC22l,0,1,Photos,,,,,Lifetime,168,69,7,6,1,0,7,5,2,,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,Samahan ang team night shift until 5am ❤️,,0,2/28/2026 9:28,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02gQBy7LkmoHqufuC3NaV5qVs1dB55e6a3kZny878Z2yec5dcz5e2R3LJ1wPkfzsgPl,0,1,Text,,,,,Lifetime,40,49,8,8,0,0,4,,4,,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,Mosang 🤭,"May tropa rin ba kayong ganito? Simpleng words na lang pinapa-complicated pa 🤦‍♀️😆

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",10,2/28/2026 2:22,N/A,https://www.facebook.com/reel/1577183990228919/,0,0,Videos,,,,,Lifetime,1718,834,242,235,3,4,7,,7,5087.461,5.239,0.01,0,0,,,
1.22117E+17,6.15856E+13,JuanKada Star,💜,"I bet you can't take your eyes off me? 💋😜

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",17,2/27/2026 20:00,N/A,https://www.facebook.com/reel/929147762933229/,1,0,Videos,,,,,Lifetime,2101,92,127,119,3,5,4,,4,904.919,1.767,0,0,0,,,
