Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.2219E+17,6.15659E+13,Juankada Geoff,"🫡𝐖𝐄’𝐑𝐄 𝐋𝐈𝐕𝐄 𝐑𝐈𝐆𝐇𝐓 𝐍𝐎𝐖, 𝐑𝐎𝐂𝐊𝐄𝐑 𝐅𝐀𝐌! 🤘🏽🔥
𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 is already rolling!

𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀, jump in and let’s win big!

𝐋𝐢𝐤𝐞 • 𝐒𝐡𝐚𝐫𝐞 • 𝐅𝐨𝐥𝐥𝐨𝐰 • 𝐉𝐎𝐈𝐍 𝐍𝐎𝐖 🎉

#JuankadaGeoff #juankadahost 
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",,0,1/16/2026 16:45,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0yJDkgK2JbiL8GVSCKYVy9FxMq7M7GQ7iKK6JStQF14j6sR8n3yD4M3p4Peej24xVl,0,0,Photos,,,,,Lifetime,814,301,45,33,11,1,24,18,6,,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"🫡 𝐖𝐚𝐳𝐳𝐳𝐮𝐮𝐮𝐮𝐮𝐩 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 😎

Makakasama nyo ulit ang nag iisang 𝐑𝐎𝐂𝐊 𝐒𝐓𝐀𝐑 ng 𝐉𝐔𝐀𝐍𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 bukas ng UMAGA! Kita kits 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 fam! 🤘🏻

#juankadageoff #colorgamelive #juankadahosts #JuanKada #Juan365Studios #ALLINJUANLIVE #AllInJuanSaSaya #Juan365 #Juan365PH #rockers #fypシ #reelsvideo","🫡 𝐖𝐚𝐳𝐳𝐳𝐮𝐮𝐮𝐮𝐮𝐩 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 😎

Makakasama nyo ulit ang nag iisang 𝐑𝐎𝐂𝐊 𝐒𝐓𝐀𝐑 ng 𝐉𝐔𝐀𝐍𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 bukas ng UMAGA! Kita kits 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 fam! 🤘🏻

#juankadageoff #colorgamelive #juankadahosts #JuanKada #Juan365Studios #ALLINJUANLIVE #AllInJuanSaSaya #Juan365 #Juan365PH #rockers #fypシ #reelsvideo",12,1/16/2026 2:00,N/A,https://www.facebook.com/reel/888078057253343/,1,0,Videos,,,,,Lifetime,1528,422,105,76,17,12,22,22,,,,7308.553,7.088,0,0,0,
1.2219E+17,6.15659E+13,Juankada Geoff,this love,"🎵 𝐘𝐎𝐔 𝐒𝐀𝐈𝐃 𝐆𝐎𝐎𝐃𝐁𝐘𝐄 𝐓𝐎𝐎 𝐌𝐀𝐍𝐘 𝐓𝐈𝐌𝐄𝐒 𝐁𝐄𝐅𝐎𝐑𝐄~

Videoke jamming muna tayo during rest day 𝐑𝐎𝐂𝐊𝐄𝐑𝐒  𝐅𝐀𝐌‼️  Magkakantahan pa tayo kaya tutok lang sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!🎤😎


#JuankadaGeoff #JuankadaHosts #ALLINJUANLIVE  #Juan365 #Juan365Studios #Juan365Studios #reels #fyp #Maroon5 #ThisLove",28,1/15/2026 21:00,N/A,https://www.facebook.com/reel/851408087767618/,1,0,Videos,,,,,Lifetime,491,240,62,36,21,5,23,23,,,,3572.151,9.95,0,0,0,
1.2219E+17,6.15659E+13,Juankada Geoff,"𝐂𝐇𝐈𝐋𝐋𝐈𝐍’ 𝐥𝐢𝐤𝐞 𝐚 𝐕𝐈𝐋𝐋𝐀𝐈𝐍 lang habang 𝐑𝐄𝐒𝐓  𝐃𝐀𝐘 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 FAM. 😮‍💨🤘🏽

Share niyo naman ang daily routine niyo pag rest day via comments Juankada. 😁

#juankadageoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #colorgame #fypviralシ #trendingnow #rockers #Chillinlikeavillain",,0,1/14/2026 22:23,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0FcxsgTii4qTofPFXn73eX5jcjzdG2BPUZY8bcTnhpR7jTpTny8XFZJsdURhhxTGHl,0,0,Photos,,,,,Lifetime,934,409,55,34,18,3,21,18,3,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"Color Game is 𝐎𝐍 Juankada! 🔵🔴🟢🟡🟠

With this three Juankada beauties Juankada Zia Juankada Shann Juankada Ligaya 😍

Choose your 𝐋𝐔𝐂𝐊𝐘 Color and Join the fun na Rockers fam! 🤟

#juankadageoff #juankadazia #juankadashann #juankadaligaya #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #fypviralシ #trendingnow #rockers",,0,1/14/2026 0:41,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02exWih71GrHBAmL3MBBiEJiPbypecE6U1umBSVWjG9qeqHgRR9tfsPgj7v8dmfECql,0,0,Photos,,,,,Lifetime,1516,556,77,54,13,10,42,22,20,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀 𝐀𝐋𝐄𝐑𝐓! 📢
UMULAN NG 𝐓𝐑𝐈𝐏𝐋𝐄 𝐏𝐈𝐍𝐊 🤯 𝟓𝐱 HITS TODAY! 🔥
𝐋𝐈𝐕𝐄  na 𝐉𝐔𝐀𝐍𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄, Ka-𝐑𝐎𝐂𝐊𝐄𝐑𝐒! 🤘🏽

#juankadageoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #juan365colorgame #Juan365Studios #fypviralシ #trendingnow #rockers",,0,1/14/2026 0:09,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0fT215DtcasV9xjHR1qd8MUPgdC3AioeYhu7NmpcspC1qZnYCgJjCi1ikqdCDX1JKl,0,0,Photos,,,,,Lifetime,1219,542,64,52,10,2,49,30,19,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"𝟏𝟓𝟎𝐱 𝐩𝐚𝐧𝐚𝐥𝐨, ₱𝟑𝟎,𝟎𝟎𝟎 𝐚𝐠𝐚𝐝!😱🔥

Ikaw, ready ka na bang salubungin ang swerte mo?

Baka next winner ikaw na 👀✨

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juankada",,0,1/13/2026 18:07,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02dkjB5bjHcvS2Fbu5KE9WmBSXrLSc8ojZj35xxjsvY3r9FAoNQvFZyAY9eoU8Afewl,0,1,Photos,,,,,Lifetime,239,90,16,14,2,0,0,,,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"🫡𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀!! 👋🏽 Walang mintis ang pa 𝐓𝐑𝐈𝐏𝐋𝐄 🔥 From 𝐱𝟓𝟎 kahapon to 𝐓𝐑𝐈𝐏𝐋𝐄 + 𝐱𝟏𝟎 today‼️ 𝐋𝐈𝐕𝐄 𝐍𝐎𝐖 till 10pm… 🤘🏽 Ikaw na ang susunod na MANANALO 🎉 

#JuanKada #Juan365 #Juan365PH #juankadageoff #AllInJuanSaSaya #colorgamelive #Juan365Studios #geoff #gamehost #jackpot",,0,1/13/2026 1:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0qfhdZ6qWr2AQ47KxxQN4odX56qHpzbgWjwTL5KrtEfDXD4J9nYPcNJsAm9FYrxxxl,0,0,Photos,,,,,Lifetime,461,175,46,29,13,4,22,16,6,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,juankada geoff,"Mga 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 Nanggigigil na ako a..!!! 🔥 May MALI ba sa sinabi ko 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀⁉️ totoo naman sinasabi ko. Grabe naman kasi mga bully ngayon pati ba naman nanay ko hindi na din ako kinakampihan! 🤦🏻‍♂️ OWNO..!!

#juankadageoff #Juan365 #Juan365PH #JuanKada #Juan365Studios #host #gamehost #colorgame #hosting #AllInJuanSaSaya #fypシ #trendingnow #trendingpost #trendingreel",37,1/12/2026 3:11,N/A,https://www.facebook.com/reel/1902103624002059/,0,0,Videos,,,,,Lifetime,402,189,60,47,11,2,21,21,,,,4412.145,15.481,0,0,0,
1.22189E+17,6.15659E+13,Juankada Geoff,Boom..!!! 💥 Sinong naka nood kagabi!? today uli juankada tuloy tuloy natin ang swerte,,0,1/12/2026 0:13,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02DxXjCHPYtS2CPpGN5jP3dVmxSFuTZdW8mLo6YQAVdSBi45imoptk4wK4GJ6fe2pwl,0,1,Photos,,,,,Lifetime,284,104,29,21,6,2,6,6,,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"🫡𝐋𝐈𝐕𝐄 tayo ngayon 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀‼️ naka ilang pa 𝐓𝐑𝐈𝐏𝐋𝐄 na..!!! 🟨🟥🟩 HABOL na! 🤘🏽 till 10pm pa ang chance mong PUMALDO… 

#juankada #juankadageofff #juankadaevo #juankadasabbie #juan365 #juan365PH #AllInJuanSaSaya #Juan365Studios #colorgame #gamehost #host #juan365colorgame #rocker #Rockers #studiohost #trending #viral",,0,1/10/2026 0:11,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0N8HVGgL3axui4KrrKgSNWpLnGJkv7DAtpe3TgS2dfex87jtu2TeBE2YHKpztvW6xl,0,0,Photos,,,,,Lifetime,946,404,58,42,13,3,20,5,15,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"👉🏽ABANGAN! 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 with Juankada Evo and Juankada Sabbie from 2PM to 10PM. See you there Rockers FAM! 🤘

#juankadageoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #colorgame #fypviralシ #trendingnow #rockers",,0,1/9/2026 18:08,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0t9rkrd62J7bWw3eiykpBFaH4fcuMsthmJtbjNub2YJzapensLzZ7apMeXRTyrNsKl,0,0,Photos,,,,,Lifetime,743,299,37,31,3,3,32,13,19,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"👋🏽 Namiss n’yo ba ako JUANKADA? 🫡 𝐑𝐄𝐒𝐓 𝐃𝐀𝐘 lang muna ang 𝐑𝐎𝐂𝐊𝐄𝐑 𝐆𝐄𝐎𝐅𝐅 n’yo 😅
BAWI sa puyat at pagod kaya eto, TRY ko daw ang kamatis sa face 🍅🤣

Balik ako BUKAS 🫰🏼
𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 ulit everyJUAN from 2pm to 10pm🔥🎮

#Juan365 #Juankadageoff #Juan365PH #JuanKada #gamehost #Juan365Studios #AllInJuanSaSaya #Host #rocker #fypシ #viral",,0,1/8/2026 22:37,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid037QUg8YNatW7dmZhhDgDZ8So41hTaRCaLEaL5r9M5izrV6TyETZkr21YnpqyhaqMTl,0,0,Photos,,,,,Lifetime,563,212,37,31,2,4,12,10,2,,,,,,,,
1.16591E+15,6.15659E+13,Juankada Geoff,ROCK & RIDE,ROCK & RIDE,813,1/7/2026 16:48,N/A,https://www.facebook.com/Juankadageoff/videos/1165907575625895/,0,0,Live,,,,,Lifetime,341,229,50,27,16,7,10,10,,,,2660.41,9.78,,0,0,
1.22189E+17,6.15659E+13,Juankada Geoff,"AllinJuanSaRakrakan! Join na sa live at maki-feel the rakista vibes with me ROCKERS FAM! 🧑‍🎤

💽: Faint - by Linkin Park 🐐

Share niyo naman sa comment section kung ano ang favorite Rock Band niyo fam! 🤘

#juankadageoff #juankadahost #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #colorgame #fypviralシ #trendingnow #rockers","AllinJuanSaRakrakan! Join na sa live at maki-feel the rakista vibes with me ROCKERS FAM! 🧑‍🎤

💽: Faint - by Linkin Park 🐐

Share niyo naman sa comment section kung ano ang favorite Rock Band niyo fam! 🤘

#juankadageoff #juankadahost #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #colorgame #fypviralシ #trendingnow #rockers",28,1/7/2026 11:15,N/A,https://www.facebook.com/reel/2215459512196793/,0,0,Videos,,,,,Lifetime,628,175,52,43,5,4,5,5,,,,3946.808,8.397,0,0,0,
1.22189E+17,6.15659E+13,Juankada Geoff,"Before live, pa pitik muna tayo konti ROCKER FAM. 😜🤘

Hit LIKE if ganito ka rin before ang gagawin mo. 😅

#juankadageoff #juankadahost #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #colorgame #fypviralシ #trendingnow #rockers",,0,1/7/2026 9:54,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02FKANFSSP9okUT8yYbhC59J4pFFd2E5YcvdnXSRH5znZ9TmdgUBEW7zLbC5oGPySnl,0,0,Photos,,,,,Lifetime,321,117,22,21,1,0,9,5,4,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"Whats up rockers fam? Simula na tayo sa'ating Color Game LIVE! 🤘

Come join us together with Juankada Shann and Juankada Ligaya at i-manifest na ang LUCK mo! ☘️

#juankadageoff #juankadahost #Juan365PH #Juan365PH #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #colorgame #fypviralシ #trendingnow #rockers",,0,1/7/2026 8:50,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid024QQ4qws6LZkoy66GZpc9pEqJcZUK3gpiVdNRMwmj1nhKWSgroVdNNCSjyeFfPsHml,0,0,Photos,,,,,Lifetime,1477,589,45,37,4,4,49,24,25,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"1K NA TAYO ROCKERS FAM! Salamat sa walang sawa'ng suporta at pagsubaybay saating Color Game LIVE. 1 month palang pero we already reached 1K. SOLID! 🙌

LIKE, SHARE, FOLLOW, and set that notifications into ""FAVORITES"" para lagi ka'ng updated! 🤘

#juankadageoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #colorgame #fypviralシ #trendingnow #rockers",,0,1/7/2026 8:17,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02xSJyGUD8uRGpAuD51nErWqRuvdar2jaNaMdEpGpV2xrfBQfytkRT3axeTs5wM45El,0,1,Photos,,,,,Lifetime,220,80,13,12,1,0,1,1,,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,GEOFF TAYLOR,"🫡𝐋𝐄𝐓𝐒 𝐑𝐎𝐂𝐊 mga ka 𝐑𝐎𝐂𝐊𝐄𝐑𝐒‼️ kamusta ang buhay buhay❓

Ilang oras nalang 𝐑𝐎𝐂𝐊𝐫𝐚𝐤𝐚𝐧 na naman tayo mayang 10pm to 5am sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 🟩🟨🟥⬜️

•#JuankadaGeoff •#Host •#StudioHost •#gamehost •#Juan365PH •#JuanKada •#juan365colorgame •#Juan365Studios •#Rockstar •#fypシ •#trendingpost •#trendingnow •#viralnow •#AllInJuanSaSaya",22,1/7/2026 1:52,N/A,https://www.facebook.com/reel/1606888770498113/,0,0,Videos,,,,,Lifetime,179,95,14,12,1,1,0,,,,,775.638,5.58,0,0,0,
1.22189E+17,6.15659E+13,Juankada Geoff,"🫡 𝐇𝐄𝐋𝐋𝐎 mga ka 𝐑𝐎𝐂𝐊𝐄𝐑𝐒..!!! 👋🏽 Sinong naka nood at nakipag 𝐑𝐎𝐂𝐊𝐫𝐚𝐤𝐚𝐧 sa LIVE namin kanina❓ Mamaya uli a.. 👊🏽🤘🏽

Same TIME, Same Host at ENERGY ang hatid naming 𝐒𝐀𝐘𝐀 at 𝐒𝐔𝐖𝐄𝐑𝐓𝐄 sa inyo mga ka #JuanKada 🧡❤️🤍 Kulitan uli tayo mamayang 10pm to 5:30am ⏰ 

•#JuanKadaGeoff •#Juan365PH •#Juan365PH •#juan365colorgame •#colorgame •#Juan365Studios •#Juan365 •#Juankadahost •#AllInJuanSaSaya •#fypviralシ •#trendingnow •#fypシ •#viralpost",,0,1/6/2026 16:14,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0iRgKrQVCVnhrbpfmkD7EB8gAQ71ciP7jmGbWeLVHNwTV4ipSSebqM24P8RsnXxF3l,0,0,Photos,,,,,Lifetime,411,163,44,24,14,6,16,9,7,,,,,,,,
1.22189E+17,6.15659E+13,Juankada Geoff,"🫡LIVE tayo ngayon mga ka ROCKERS!🤘🏽

GAME na bang makipag ROCKrakan? COLOR GAME na..!!! !😅😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaGeoff
#FollowMe #Trending #FYP #Reels",,0,1/6/2026 6:22,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02hm1xsSQpRPZaBrtLkK5raC6vhnKuLRUcXVcoqbQgfSUKhEqgzG2E5mPaDMKtWMHSl,0,0,Photos,,,,,Lifetime,237,87,18,17,1,0,3,2,1,,,,,,,,
1.22188E+17,6.15659E+13,Juankada Geoff,"Solo cruising while the beat runs the city. 🤙

Comment suggestion ng soundtrip + Member ID. 💬

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow #ridesafe #chillride","Solo cruising while the beat runs the city. 🤙

Comment suggestion ng soundtrip + Member ID. 💬

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow #ridesafe #chillride",41,1/5/2026 9:29,N/A,https://www.facebook.com/reel/25558279040498914/,0,0,Videos,,,,,Lifetime,255,116,41,29,9,3,7,7,,,,1101.389,5.562,0,0,0,
1.22188E+17,6.15659E+13,Juankada Geoff,"Live na tayo sa Juan365 Color Game LIVE juankada! Come join us together with Juankada Sabbie and Juankada Ligaya 🤩

#juankadageoff #juankadahost #juankadasabbie #juankadaligaya #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #fypviralシ #trendingnow",,0,1/5/2026 7:33,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid08uxW8ZMVDVdkPLY1nbMaaNgb4pU5KzBupcHpM1UkcPKTaLwhkk5YrJPyCz6MxYDFl,0,1,Photos,,,,,Lifetime,288,81,23,19,4,0,16,11,5,,,,,,,,
1.22188E+17,6.15659E+13,Juankada Geoff,"If you can dream it, you can do it. Your limits are all within yourself. 🙌 -Brian Tracy

LIKE, SHARE & FOLLOW!  Color Game LIVE daily, 6AM to 5AM 🤟

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow","If you can dream it, you can do it. Your limits are all within yourself. 🙌 -Brian Tracy

LIKE, SHARE & FOLLOW!  Color Game LIVE daily, 6AM to 5AM 🤟

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",24,1/5/2026 7:21,N/A,https://www.facebook.com/reel/762986202829005/,0,0,Videos,,,,,Lifetime,135,86,12,11,1,0,0,,,,,737.316,6.764,0,0,0,
1.22188E+17,6.15659E+13,Juankada Geoff,ABC,"Hindi 'to parinig huh haha! Sino'ng nakaka relate sa music? 😂 

Comment ME + Member ID kung relate ka! 🫣💬

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",22,1/4/2026 9:15,N/A,https://www.facebook.com/reel/1215315800000852/,0,0,Videos,,,,,Lifetime,299,89,22,16,5,1,7,7,,,,2642.398,14.055,0,0,0,
1.22188E+17,6.15659E+13,Juankada Geoff,"LIVE na tayo, Juankada! 📽️
Come and join us together with Juankada Ligaya and Juankada Sabbie.
Let’s have some fun habang namimili ng inyong LUCKY color. 🔵🔴🟢🟡🟠

Don’t forget to Like, Share, and Follow our page for more FUN moments and exciting live sessions with us. Kita-kits, Juankada! 🥳

#JuankadaGeoff #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",,0,1/4/2026 6:48,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0yoAK822acnQpnnUy4EvHwcDu6xmSQaxs5uLNws8F6Dg43rqRbun2hpufftkmUKGel,0,0,Photos,,,,,Lifetime,984,457,57,45,5,7,20,8,12,,,,,,,,
1.22188E+17,6.15659E+13,Juankada Geoff,"Hindi perpektong tao pero perpekto para sa'yo. 😉

Don't be shy and hit that Like, Follow, and Share button para perfect talaga! 

#JuankadaGeoff #Juan365 #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingvideo","Hindi perpektong tao pero perpekto para sa'yo. 😉

Don't be shy and hit that Like, Follow, and Share button para perfect talaga! 

#JuankadaGeoff #Juan365 #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingvideo",19,1/3/2026 6:34,N/A,https://www.facebook.com/reel/1502070524217120/,0,0,Videos,,,,,Lifetime,268,102,39,23,13,3,3,3,,,,2234.685,12.079,0,0,0,
1.22188E+17,6.15659E+13,Juankada Geoff,Juankada Geoff updated their cover photo.,,0,1/2/2026 18:40,N/A,https://www.facebook.com/photo.php?fbid=122188074218528854&set=a.122095532852528854&type=3,0,0,Photos,,,,,Lifetime,0,1,20,18,2,0,0,,,,,,,,,,
1.22188E+17,6.15659E+13,Juankada Geoff,"HAPPY NEW YEAR, JUANKADA!",,0,12/31/2025 21:30,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02S9tFcxoowHXUhTYgoJ2YdWqTDBbHMFJZyKXi36gm6GwpZ5gYiuvj7TxFe6yeUue2l,0,1,Videos,,,,,Lifetime,103,55,12,12,0,0,0,,,,,,,,,,
1.22188E+17,6.15659E+13,Juankada Geoff,"Hindi namin ito magagawa nang wala ka, Juankada! Salamat sa isang hindi malilimutang taon. 🤟 From Juan365 family to yours, Happy New Year! 🎆

Like, Share, at Follow para sa mas exciting na memories this incoming 2026! 🥳

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios
#Juan365Cares","Hindi namin ito magagawa nang wala ka, Juankada! Salamat sa isang hindi malilimutang taon. 🤟 From Juan365 family to yours, Happy New Year! 🎆

Like, Share, at Follow para sa mas exciting na memories this incoming 2026! 🥳

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios
#Juan365Cares",16,12/31/2025 7:25,N/A,https://www.facebook.com/reel/2753500528343569/,0,0,Videos,,,,,Lifetime,114,64,13,12,1,0,0,,,,,396.416,4.308,0,0,0,
1.2212E+17,6.1584E+13,Juankada Jedi,"just keeping it sexy with a cute twist 😉

#JuankadaJedi #JediBabes #ootd #ootdfashion #styleph #fashionph #fitcheck #ootd",,0,2/3/2026 23:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02VjVYLEZNmQrvmT3xyFXHE6Eadfdxi4yGdiuQCY8mqYfr74DBy4s6nmtX4v1kmg2Jl,0,0,Photos,,,,,Lifetime,272,131,7,4,1,2,6,2,4,,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"shut uf with an f ka nalang! 😆

#JuankadaJedi #JediBabes #fbreels #reelsviral #fyp #trending #reelsph","shut uf with an f ka nalang! 😆

#JuankadaJedi #JediBabes #fbreels #reelsviral #fyp #trending #reelsph",16,2/3/2026 19:05,N/A,https://www.facebook.com/reel/886968197406650/,1,0,Videos,,,,,Lifetime,1122,74,6,5,1,0,6,6,,,,956.215,3.515,0,0,0,
1.2212E+17,6.1584E+13,Juankada Jedi,"no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending","no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending",16,2/3/2026 6:00,N/A,https://www.facebook.com/reel/3966483833649726/,1,0,Videos,,,,,Lifetime,2096,65,9,8,1,0,5,5,,,,1159.971,2.411,0,0,0,
1.2212E+17,6.1584E+13,Juankada Jedi,"𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke","𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke",25,2/3/2026 3:00,N/A,https://www.facebook.com/reel/2774520276225797/,1,0,Videos,,,,,Lifetime,2116,77,10,7,3,0,5,5,,,,1235.989,2.613,0,0,0,
1.2212E+17,6.1584E+13,Juankada Jedi,"Feeling meow-del today 🐱🖤 𝐎𝐎𝐓𝐃 slay muna tayo!

#JuankadaJedi #JediBabes #OOTD #model #cat",,0,2/2/2026 19:27,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0tF6oEMKCrhqjACh3nqExhPksBhV9VA5jLoUuoAxdn6LvaV6MJTYXLij437GMKsJgl,0,0,Photos,,,,,Lifetime,1088,526,26,13,2,11,10,3,7,,1,,,,,,
