Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Matched Audience Targeting Consumption (Video Click)
1.22107E+17,6.15856E+13,JuanKada Star,"Cause I don’t wanna let you go, never 🩷

Walang iwanan, Star Babies! Kaya wag niyo rin akong iiwan, subaybayan niyo ako lagi 24/7 sa Color Game live! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚","Cause I don’t wanna let you go, never 🩷

Walang iwanan, Star Babies! Kaya wag niyo rin akong iiwan, subaybayan niyo ako lagi 24/7 sa Color Game live! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚",13,1/12/2026 2:52,N/A,https://www.facebook.com/reel/1246995417490524/,0,0,Videos,,,,,Lifetime,236,133,34,21,8,5,2,2,,,920.827,5.059,0,0,0,,
1.22107E+17,6.15856E+13,JuanKada Star,Neutral 🖤🩶🤍,,0,1/12/2026 0:13,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02WTxvNCABurV65KdUUHEhoWDQ6zJtUFF37rwfSpDF25pzUWR9h8Tr6F5T9E4SWG11l,0,1,Photos,,,,,Lifetime,222,95,14,10,1,3,12,2,10,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"With our Direk Dee! 🎬✨ 

Game na naman? Join the COLOR GAME fun live mamaya na yan! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/11/2026 17:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02graz7kRgVgh1tC7Je6GqjH2CJv39WnJyxnpyr2VNn1gRGMBuwCjyosmwqCFStoB3l,0,0,Photos,,,,,Lifetime,419,149,23,14,3,6,32,4,28,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Late night hanggang madaling-araw? Game! 🌙✨

Star Babies, sama-sama tayo sa Color Game LIVE from 10PM–6AM!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/11/2026 3:35,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0yCkRfJJ4CAjmE7e6eq4ec8ftfDYanPCPFhB8mDGvFGkc7gPonpYngf7GftrK8aQGl,0,0,Photos,,,,,Lifetime,409,159,24,19,1,4,22,8,14,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Cause you know I love the players, and you love the game… 🎶

Pero mas mamahalin mo ang laro dito sa Color Game! Kaya DOWNLOAD THE APP na at abangan ako lagi! ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚","Cause you know I love the players, and you love the game… 🎶

Pero mas mamahalin mo ang laro dito sa Color Game! Kaya DOWNLOAD THE APP na at abangan ako lagi! ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚",23,1/11/2026 3:10,mixed,https://www.facebook.com/reel/1263778645576731/,1,0,Videos,,,,,Lifetime,1905,524,115,102,7,6,27,27,,,15917.552,10.97,0,0,0,,
1.22107E+17,6.15856E+13,JuanKada Star,"Your swerte starts here. Star Babies! ✨ 

I-ikot ang roleta, piliin ang kulay mo!

Game na? Tara na sa Color Game!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/10/2026 22:10,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0YDrmzWE5WnZR6Hyj6L5Cwze3B58eLNPBMM7hgT9CjtBpXtd6LCet4QhNrPzb1g3tl,0,0,Photos,,,,,Lifetime,406,191,29,21,2,6,8,6,2,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,🫶🫰,,0,1/10/2026 13:33,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid036zfFfx8QCAyPhMWAxawkXHAvvUSDeZVkjvLUrRPWV3YhxvxEzF49oxS6mi4BoNgBl,0,1,Photos,,,,,Lifetime,213,116,13,13,0,0,10,3,7,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"⏰ Counting down, Star Babies!

Sama-sama tayo sa Color Game LIVE! 10PM–6AM!

Don't miss the exciting games, exclusive prizes, at ultimate fun! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/10/2026 6:19,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02tQ9qDqRiee1fLx6mvNNdBTqNRjTgFkDcmaK4b619b3pvQitT8zGMGD2qXvsmzrmol,0,0,Photos,,,,,Lifetime,552,264,41,25,9,7,21,7,14,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Yes, I’m the baddest alive 💅

Pero mas baddest pa rin ang mga Star Babies ko d’yan! 

Drop a ""⭐️"" if isa ka sa kanila!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Yes, I’m the baddest alive 💅

Pero mas baddest pa rin ang mga Star Babies ko d’yan! 

Drop a ""⭐️"" if isa ka sa kanila!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",11,1/10/2026 3:01,mixed,https://www.facebook.com/reel/1241272821270462/,1,0,Videos,,,,,Lifetime,243,166,23,18,1,4,7,7,,,899.971,4.736,0,0,0,,
1.22107E+17,6.15856E+13,JuanKada Star,"Pag natagpuan, ’wag pakawalan minsan lang makahanap ng isang kakai-babe! ✨

Kaya manood na kayo palagi ng Color Game at abangan n’yo ako doon. ’Wag n’yo na ’ko pakawalan, Star Babies! 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚ 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner","Pag natagpuan, ’wag pakawalan minsan lang makahanap ng isang kakai-babe! ✨

Kaya manood na kayo palagi ng Color Game at abangan n’yo ako doon. ’Wag n’yo na ’ko pakawalan, Star Babies! 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚ 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner",40,1/9/2026 22:10,mixed,https://www.facebook.com/reel/714805088140405/,1,0,Videos,,,,,Lifetime,421,334,39,27,6,6,12,12,,,3632.664,9.713,0,0,0,,
1.22107E+17,6.15856E+13,JuanKada Star,"Solid talaga ang saya at tawanan kapag kasama sina Juankada Shann at Juankada Papa Joe! 

Napatawa rin ba namin kayo sa live kanina? 😆✨ 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaShann #JuankadaPapaJoe",,0,1/9/2026 18:12,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02MTaZasAnZWWm1FfAATQv4anBtQc99QKtBEfsoZrKNPeCspyMr85Uc7whJhSNxAFl,0,0,Photos,,,,,Lifetime,334,137,21,12,4,5,18,8,10,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Star Babies! 🌟

Ready na ba kayo? Mamaya, 10PM–6AM, sumali na at manood sa Color Game LIVE!

Kita-kits! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/9/2026 7:08,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0xgVrdAEV2wq3mGceedzEhCdYxmLgcAPLpvH43B1eudeEFkkiRBbdYRWaK9d3dR55l,0,0,Photos,,,,,Lifetime,713,310,42,28,8,6,57,15,42,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Star Babies! Nag-enjoy ba kayo sa live namin ni Juankada Host Shann kanina?

Drop a ""⭐️"" kung naka-nood kayo ng live kanina 👀✨

#Juan365 #Juan365Studios  #AllInJuanSaSaya #Juankada #JuankadaStar #JuankadaShann #StarBabies",,0,1/9/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02P4suKuogMHwTE1ZWyDnM5VWGPq1nqhpYcgie5DSuTGkPmUnNzHuwEpiFBskTgZGyl,0,0,Photos,,,,,Lifetime,295,132,28,16,5,7,16,4,12,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"With my bestie, like everything fun 🎶

TikTok muna with Juankada host Shann! Join the trend na rin, Star babies ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaShann","With my bestie, like everything fun 🎶

TikTok muna with Juankada host Shann! Join the trend na rin, Star babies ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaShann",21,1/8/2026 22:00,mixed,https://www.facebook.com/reel/2629348157461898/,1,0,Videos,,,,,Lifetime,383,244,38,29,5,4,20,20,,,3085.449,10.98,0,0,0,,
1.22106E+17,6.15856E+13,JuanKada Star,"⭐️ 𝐒𝐭𝐚𝐫 𝐁𝐚𝐛𝐢𝐞𝐬! ⭐️
𝐎𝐌𝐆 𝐠𝐮𝐲𝐬… 𝐤𝐮𝐧𝐠 𝐤𝐚𝐦𝐢 𝐚𝐧𝐠 𝐬𝐞𝐚𝐭𝐦𝐚𝐭𝐞 𝐦𝐨, 𝐚𝐛𝐬𝐞𝐧𝐭 𝐤𝐚 𝐛𝐚? 😱
comment “𝐘𝐄𝐒” or “𝐍𝐎”! 👀💥

Live ang 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 till 5AM sa Juan365 app & website! 🎨",,0,1/8/2026 11:30,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02Lrza4b1bEDf16waor8d78SefbQ9t6AjGTiWCehtQhf27bFVZdaYJ4nuWrnh8hy7Vl,0,0,Photos,,,,,Lifetime,2324,879,58,47,4,7,172,65,107,,,,,,,,
1.22106E+17,6.15856E+13,JuanKada Star,"Star Babies! Kita-kits tayo mamaya sa LIVE ng Color Game from 10PM–6AM! ⭐️

See you there! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/8/2026 7:05,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0ZLQHEHGtBTKeXVKD3WdsrDxSPMqNss61TVBZ6txPAaPf9CTL7E5jYMVtr43mAQk4l,0,0,Photos,,,,,Lifetime,1284,526,56,44,4,8,42,18,24,,,,,,,,
1.22106E+17,6.15856E+13,JuanKada Star,"Some people leave, some people stay… pero ako... gutom lang ako 😂

Tara samgyup, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Some people leave, some people stay… pero ako... gutom lang ako 😂

Tara samgyup, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,1/8/2026 3:01,mixed,https://www.facebook.com/reel/852659351107222/,1,0,Videos,,,,,Lifetime,542,193,24,20,1,3,8,8,,,2532.539,5.782,0,0,0,,
1.22106E+17,6.15856E+13,JuanKada Star,"Sip, relax, repeat ☕💛

Kayo rin ba, Star babies, mahilig sa coffee?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Sip, relax, repeat ☕💛

Kayo rin ba, Star babies, mahilig sa coffee?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",25,1/7/2026 22:00,mixed,https://www.facebook.com/reel/1196601555384497/,1,0,Videos,,,,,Lifetime,274,159,25,18,3,4,11,11,,,1514.92,6.615,0,0,0,,
1.22106E+17,6.15856E+13,JuanKada Star,Follow Juan365 Studios for more updates ✨️⭐️🫰🫰,,0,1/7/2026 17:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid028TxGEzCM1A119BJcHd5MBRu6vFRB5LjN2tLwEg1rbHjbLfkY5zZ6JmH6CXnGCpYHl,0,1,Photos,,,,,Lifetime,221,100,7,7,0,0,8,7,1,,,,,,,,
1.22106E+17,6.15856E+13,JuanKada Star,"Hindi lang kami babae.

BABAE kami — may boses, may pangarap, may lakas. 

Drop a “⭐️” kung proud din kayong maging babae, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Hindi lang kami babae.

BABAE kami — may boses, may pangarap, may lakas. 

Drop a “⭐️” kung proud din kayong maging babae, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",29,1/7/2026 17:00,mixed,https://www.facebook.com/reel/1636849521065349/,1,0,Videos,,,,,Lifetime,509,179,57,41,10,6,12,12,,,2700.474,6.294,0,0,0,,
1.22106E+17,6.15856E+13,JuanKada Star,Eenie Meenie 🎶,"You seem like the type to love ’em and leave ’e 🎶

Pero ako? Hindi ko kayo iiwan! Sama-sama tayo sa Color Game, kaya huwag palampasin ang saya!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies@",11,1/7/2026 6:48,N/A,https://www.facebook.com/reel/1069929268595721/,0,0,Videos,,,,,Lifetime,315,216,25,21,1,3,11,11,,,1000.363,3.907,0,0,0,,
1.22106E+17,6.15856E+13,JuanKada Star,"Me, myself and I 🫶","Learning to love myself more every day ✨

You should too, Star Babies!⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",17,1/7/2026 3:02,N/A,https://www.facebook.com/reel/1933268847286240/,0,0,Videos,,,,,Lifetime,737,264,67,57,4,6,12,12,,,3494.172,5.7,0,0,0,,
1.22106E+17,6.15856E+13,JuanKada Star,Follow na Star babies ✨️⭐️🫶🫰,,0,1/7/2026 1:27,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Qej3Ap5QNx6AwbBZgX3TCtkgVgzxrWcpb8e88dHM6apvGSRZPKB2oujsnMFrEiUbl,0,1,Photos,,,,,Lifetime,189,96,7,5,0,2,1,1,,,,,,,,,
1.22106E+17,6.15856E+13,JuanKada Star,Beautiful Girls ✨️🫶,"Shoutout to all my beautiful girls out there! ✨

Keep shining, queens! 💫

Like, follow & drop a ""💖"" if you feel this!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",21,1/6/2026 17:25,N/A,https://www.facebook.com/reel/1239649934250454/,0,0,Videos,,,,,Lifetime,512,320,30,24,2,4,7,7,,,3632.766,9.267,0,0,0,,
1.22106E+17,6.15856E+13,JuanKada Star,"Senti muna! 

Star Babies, bagay ba sakin ang emote era? 🤣🤣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Senti muna! 

Star Babies, bagay ba sakin ang emote era? 🤣🤣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",16,1/6/2026 6:56,N/A,https://www.facebook.com/reel/1977967359601304/,0,0,Reels,,,,,Lifetime,3793,1014,189,145,38,6,87,87,,,26756.576,10.119,0,,0,,
1.22106E+17,6.15856E+13,JuanKada Star,"Food trip time! With Juankada Jedi and Marco 🥰

Kumain na rin ba kayo, Star Babies? ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Food trip time! With Juankada Jedi and Marco 🥰

Kumain na rin ba kayo, Star Babies? ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",12,1/6/2026 3:00,mixed,https://www.facebook.com/reel/1374712500328362/,1,0,Videos,,,,,Lifetime,644,293,18,14,1,3,17,17,,,4168.264,9.494,0,0,0,,
1.22106E+17,6.15856E+13,JuanKada Star,"Trying the cutest trend 🥰

Kayo na lang kulang, Star Babies!Sumali din kayo 😁

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Trying the cutest trend 🥰

Kayo na lang kulang, Star Babies!Sumali din kayo 😁

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",6,1/5/2026 22:00,N/A,https://www.facebook.com/reel/1420020165786870/,1,0,Videos,,,,,Lifetime,546,264,16,14,0,2,6,6,,,1650.044,5.238,0,0,0,,
1.22106E+17,6.15856E+13,JuanKada Star,Perfect talaga 🔥❤️,,0,1/5/2026 18:51,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0yjKzr3cx8n4HWcXTHx5bFggLRKAWTFeJ69213rhMMm2i3yNyGD3AkcbrNBpZ3bZxl,0,1,Photos,,,,,Lifetime,271,121,9,5,1,3,2,1,1,,,,,,,,
1.22106E+17,6.15856E+13,JuanKada Star,"If you see this, it’s your sign to join the fun! ✨

Abangan niyo ko sa Color Game!
Download the Juan365 App sa Play Store and App Store — then watch me live! 📲

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","If you see this, it’s your sign to join the fun! ✨

Abangan niyo ko sa Color Game!
Download the Juan365 App sa Play Store and App Store — then watch me live! 📲

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",12,1/5/2026 17:00,mixed,https://www.facebook.com/reel/1373359894569140/,1,0,Videos,,,,,Lifetime,953,342,50,44,2,4,14,14,,,4167.923,5.709,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,"Stop scrolling at mag-join na, Star Babies! ✨

Color Game LIVE na! Catch me from 6AM–2PM at sabay-sabay tayong mag-ALL IN sa SAYA! 🔥

Wala pa ang app? Download na ang Juan365 now sa App Store & Play Store!","Stop scrolling at mag-join na, Star Babies! ✨

Color Game LIVE na! Catch me from 6AM–2PM at sabay-sabay tayong mag-ALL IN sa SAYA! 🔥

Wala pa ang app? Download na ang Juan365 now sa App Store & Play Store!",10,1/4/2026 16:48,N/A,https://www.facebook.com/reel/1424385785877905/,0,0,Videos,,,,,Lifetime,350,219,11,11,0,0,2,2,,,1361.208,5.004,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,Live now at 6am-2pm. See you Star Babies 🫶🫰❤️,,0,1/4/2026 15:05,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid04RorQvaorAyq8ZKB1bu1xWfMgUtZCg7tcjoRkyT3ck5gen3PJrdpFA9vF53Dhvofl,0,1,Photos,,,,,Lifetime,299,139,11,10,1,0,13,4,9,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,,,0,1/4/2026 14:19,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0TuzA8oPjQSuc5cjSjXV3JGPRrUj9kcn9UxiKvUs12Mtgwkc713G97fYLPSSyvWKRl,0,1,Photos,,,,,Lifetime,181,102,6,6,0,0,0,,,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies! Sana nag-enjoy kayo sa Color Game Live kanina kasama sina JuankadaPapa Joe at Juankada Jedi! ✨

Masaya ba kayo habang naglaro? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/4/2026 2:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid09U48oGFiAacCVJnLY6ky5CQsFP8y3muMdjMQVKNUa2vqj3cNKJEyWKLyKZ21hanul,0,0,Photos,,,,,Lifetime,441,184,14,12,1,1,21,8,13,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,🔥,"Sino ba naman nga ang ’di mahuhumaling sa ganda ko at gaan sa loob, diba Star babies? ⭐

Heart react niyo nga 'to if you agree 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",21,1/4/2026 1:04,N/A,https://www.facebook.com/reel/2058033188264950/,0,0,Videos,,,,,Lifetime,4492,759,233,204,20,9,59,59,,,37769.78,12.864,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies! 🌟 Checking in—kamusta kayo diyan?

Sending you light, love, and shining moments today 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Star Babies! 🌟 Checking in—kamusta kayo diyan?

Sending you light, love, and shining moments today 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",7,1/4/2026 0:23,N/A,https://www.facebook.com/reel/821548457603598/,0,0,Videos,,,,,Lifetime,514,263,25,18,6,1,14,14,,,1718.888,5.011,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,Iba ang saya at kulitan kapag kasama c Juankada Shann 😊🫶🫰❤️,,0,1/3/2026 23:12,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02RSp1F7g8ib6VdrEJeaNgaFXo5z3iqXNJkGX2nBUk5qTeAMqi6pDnU3pPviXdL56Hl,0,1,Photos,,,,,Lifetime,223,121,8,8,0,0,8,1,7,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,🫰🫶❤️,,0,1/3/2026 19:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0movGJxPndKTEgVkgRGUVhPoePy1jd7YHjSgqqLJDu7SLrhEweHA4qnWBnmjfvcjHl,0,1,Photos,,,,,Lifetime,175,103,6,6,0,0,3,1,2,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,🫶🫰❤️,,0,1/3/2026 19:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0iuJFpoSfPGYcaQJw1jeKf1MpPRSKJxXaxqSdpxnBTFUrD2LraWCySMXAQ2VAe3Wfl,0,1,Photos,,,,,Lifetime,175,104,7,6,0,1,4,3,1,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Set your alarms na para hindi mahuli sa fun! 🌟

What’s up, Star Babies?! 🎉 Color Game LIVE is on! 

Catch me 6AM–2PM for colors, fun, and prizes!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/3/2026 14:35,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0ZSJKuE2iK74E1VfvzsyMBvFak2dvDR6M7nRjtZrJvFNbbameKs2ZF53Uen2ECecWl,0,0,Photos,,,,,Lifetime,1162,525,33,29,0,4,46,16,30,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Pink mood, pretty vibe, confident heart 🌸

Sabay-sabay tayong mag-glow, Star Babies! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/2/2026 23:36,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Nc84aF9xVQwAXPcbypZ6YADpXZJe3ZcXYiGu4446BqWqxrdvaNir5KgAZQTtQTiFl,0,0,Photos,,,,,Lifetime,440,167,37,27,7,3,40,15,25,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,⭐️,"Serving looks, serving energy, and maybe stealing your attention too! 🥰

Strong, fearless, unstoppable — that’s how we do it, Star Babies! Own your power every single day ⭐️🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,1/2/2026 20:07,N/A,https://www.facebook.com/reel/1574867356880699/,0,0,Videos,,,,,Lifetime,511,231,28,24,1,3,7,7,,,1678.454,3.832,0,0,0,,
1.22105E+17,6.15856E+13,JuanKada Star,JuanKada Star updated their cover photo.,,0,1/2/2026 18:38,N/A,https://www.facebook.com/photo.php?fbid=122104867689185509&set=a.122101646277185509&type=3,0,0,Photos,,,,,Lifetime,678,320,25,23,1,1,1,1,,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies! Abangan niyo ako sa Color Game from 6AM–2PM! ⭐️✨ 

Marami pang shining moments ang mangyayari kaya stay tuned! 😎

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/2/2026 14:17,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02hLer4bkfFJmWK4nKcbdZKAvkJzwxQtAUiAiYdLTsqyn5say4UrTfP4q7K1d6qocAl,0,0,Photos,,,,,Lifetime,614,308,18,16,0,2,20,8,12,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Salamat sa lahat ng sumama sa amin nina Juankada Alexchoozy, at Juankada Papa Joe sa live kanina! 😎

Nag-enjoy ba kayo, Star Babies? 🌟 Abangan niyo lang kami palagi sa Color Game para sa mas maraming fun, tawa, at syempre surpresa pa rin sa inyo!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/2/2026 2:11,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02zB6nHRCVxjB672tXcPgdjHcwYTRjMzDikEXdtgZmaXZMnSFhBsiGBnPQZbcP4VFKl,0,0,Photos,,,,,Lifetime,400,187,22,19,2,1,31,20,11,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies, nasaan na kayo? 👀🔥

Tara na! Live na live ako now sa Color Game!

See you there! 😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/1/2026 16:52,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0wdENsTpvDYst7uqvxswz7KPYkKs8EvqNTcmegAibepY2npLEtFQ25BCiCC7cnyvpl,0,0,Photos,,,,,Lifetime,1284,537,38,35,0,3,104,51,53,,,,,,,,
1.22104E+17,6.15856E+13,JuanKada Star,"Kamusta, Star Babies? ⭐️

Sana masaya at puno ng good energy ang simula ng 2026 niyo! Sama-sama tayong mag shine this year 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,12/31/2025 21:14,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02xdBpqtbiipX4zQbCSK7E5rir5arvo7G28xsBMzuT1DvvDaSCJCJdidevdTRsZWxl,0,0,Photos,,,,,Lifetime,307,135,10,9,0,1,5,2,3,,,,,,,,
1.22104E+17,6.15856E+13,JuanKada Star,"Good morning! 🌞 It’s your Juankada star ✨ Join me with Juankada Shann  and Sabbie—watch now on the Juan365 app and website!

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame",,0,12/31/2025 16:50,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0gbdEhyHcuKC1u97ePN3KpdgGUWPqWni36us9DjwbW21FDh6oKSxarifkuXzJmoV9l,0,0,Photos,,,,,Lifetime,1044,426,37,33,2,2,53,23,30,,,,,,,,
