"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Matched Audience Targeting Consumption (Photo Click)","Other Clicks","Link Clicks","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
122118569799141442,61584243275518,"Juankada Lance","Juankada Lance updated their cover photo.",,0,"12/26/2025 01:38",N/A,https://www.facebook.com/photo.php?fbid=122118569799141442&set=a.122098330299141442&type=3,0,0,Photos,,,,,Lifetime,0,0,8,8,0,0,0,,,,,,,,,
122119633233141442,61584243275518,"Juankada Lance","𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎉 𝐎𝐧𝐜𝐞 𝐚𝐠𝐚𝐢𝐧, 𝐇𝐚𝐩𝐩𝐲 𝐍𝐞𝐰 𝐘𝐞𝐚𝐫!",,0,"12/31/2025 14:26",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0VaXBaCLteaswodgWrk7b2d2h3n8eAJkyNd1MsPT2bj44GLeMR9WzraWvhYgXpECGl&id=61584243275518,0,1,Text,,,,,Lifetime,,58,12,12,0,0,5,,5,,,,,,,
122119554879141442,61584243275518,"Juankada Lance","Happy New Year! 🤍

See you live tonight sa Juan365 app & website 🎉 Time to start 2026 with good energy ✨ 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ2025","Happy New Year! 🤍

See you live tonight sa Juan365 app & website 🎉 Time to start 2026 with good energy ✨ 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ2025",9,"12/31/2025 04:04",N/A,https://www.facebook.com/reel/1179986784326411/,0,0,Videos,,,,,Lifetime,153,78,26,22,4,0,6,,6,,537.649,5.12,0,0,0,
122119497675141442,61584243275518,"Juankada Lance","Mirror, mirror on the wall… who’s the gwapitong tito of them all? 😏✨

 #Juan365 #Juan365studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #GwapitongTito #fypシviralシfypシ゚",,0,"12/30/2025 23:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02DQqoLsHnEnTC4UDq6xdhqjhrr2qeKNDxcpGDgaZsQvmkeVPjvwbMRdcgs66KJSrGl&id=61584243275518,0,0,Photos,,,,,Lifetime,159,69,14,11,1,2,9,5,4,,,,,,,
122119478859141442,61584243275518,"Juankada Lance","Hi everyone! It’s me, gwapito na tito Juankada Lance 😎✨ Check out my page, slide through my posts, follow, and share the love 💙 Don’t miss our live sa Juan365 app and website!

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame  #JuankadaLance #GwapitongTito #fypシ゚viralシfypシ゚",,0,"12/30/2025 20:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02FsucFbdeEpJJntz2jdYVC2zo9qH6n2W1qxdJD7aE2VR4579Jb2HWDPJ7M51xoSa2l&id=61584243275518,0,0,Photos,,,,,Lifetime,142,65,10,6,3,1,1,,1,,,,,,,
122119411059141442,61584243275518,"Juankada Lance","It’s me, your gwapitong tito 😎✨ Don’t miss out — watch our live now sa Juan365 app and website🤩",,0,"12/30/2025 07:32",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0QbDvXL3uQ4KSXVQ5LVqWDDzm4LiAS9YHjZcJewSdBivKnKHS1nmzBueWsjXQXvPSl&id=61584243275518,0,1,Photos,,,,,Lifetime,123,52,5,5,0,0,6,2,4,,,,,,,
122119397853141442,61584243275518,"Juankada Lance","Follow and share the love 💙",,0,"12/30/2025 05:54",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0yQY9UfDCs7tVwwCtUyS75QfYucjsLLG98zbSJpwraSdkuKq6zDPaA8xjumTg4JQpl&id=61584243275518,0,1,Photos,,,,,Lifetime,80,38,4,4,0,0,4,1,3,,,,,,,
122119357059141442,61584243275518,"Juankada Lance","Tito’s still doing it, guys! 😎
Kaya pa rin sumabay sa Gen Z energy! 🔥🫶

Huwag mahuli—tune in na sa LIVE! 💥

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #Reels #trendingreelsvideo #fypchallenge #mawiwawi #JuankadaPapaJoe #JuankadaLance","Tito’s still doing it, guys! 😎
Kaya pa rin sumabay sa Gen Z energy! 🔥🫶

Huwag mahuli—tune in na sa LIVE! 💥

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #Reels #trendingreelsvideo #fypchallenge #mawiwawi #JuankadaPapaJoe #JuankadaLance",25,"12/30/2025 02:00",mixed,https://www.facebook.com/reel/1110556847693783/,1,0,Videos,,,,,Lifetime,89,63,12,9,3,0,7,,7,,591.705,8.105,0,0,0,
122119318731141442,61584243275518,"Juankada Lance","Chillin’ on set with the gorgeous Criselda Alvarez  ✨💖

Hit that ❤️ and stay tuned for more exclusive behind-the-scenes moments!

#Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #CriseldaAlvarez #ViralMoments #HotOnFeed",,0,"12/29/2025 20:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid023K3DyktgTgAZNrUWtH3dn2nCPDbepaLEMwZUdYKRKC551ztrXKAL9gwUyUkXvG1sl&id=61584243275518,0,0,Photos,,,,,Lifetime,164,86,10,9,0,1,5,4,1,,,,,,,
122119309137141442,61584243275518,"Juankada Lance","Throwback muna… nung mabalbon pa 😏
Rate mo nga from 1–10 sa comments 👇🔥

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame #TrendingReels #Reels","Throwback muna… nung mabalbon pa 😏
Rate mo nga from 1–10 sa comments 👇🔥

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame #TrendingReels #Reels",15,"12/29/2025 18:00",N/A,https://www.facebook.com/reel/1563253888129736/,1,0,Videos,,,,,Lifetime,67,40,5,4,1,0,2,,2,,311.53,6.49,0,0,0,
122119221933141442,61584243275518,"Juankada Lance","Cool, calm, and vibes on point! 🫶

👇 Drop an emoji that matches your mood today!
🎨 Color Game is LIVE! Play now on the Juan365 app or website and join the fun!

#Juan365 #Juan365Studio #ALLINJUANLIVE #Juan365ColorGame",,0,"12/29/2025 07:31",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid022Cpitb7CahEe2Q82bCEoR7mQ1wdLnCRLQrzJ66YLN8tSVg1Wt62y5q15cfsiWqgMl&id=61584243275518,0,0,Photos,,,,,Lifetime,225,90,8,6,1,1,8,4,4,,,,,,,
122119213251141442,61584243275518,"Juankada Lance","Uy! Don’t miss out! 👀🚨
LIVE NA NGAYON at grabe na ang saya! Pasok na bago ka mahuli! 😱🔥",,0,"12/29/2025 06:39",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ndxrK9LrFFBWrV1oPWae9MV6LbTQ6ZZsUazypY4LGuhGqRieetGpU1p6rUfZhHcZl&id=61584243275518,0,1,Photos,,,,,Lifetime,104,41,4,4,0,0,6,2,4,,,,,,,
122119157001141442,61584243275518,"Juankada Lance","Juankada! Nakapag-mawie mawie na ba ang lahat? 👀🔥
Late na ba ako sa trend na ’to?

👉 Comment “Mawiewawi” kung naka-join ka na!

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #Reels #TrendingReels","Juankada! Nakapag-mawie mawie na ba ang lahat? 👀🔥
Late na ba ako sa trend na ’to?

👉 Comment “Mawiewawi” kung naka-join ka na!

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #Reels #TrendingReels",16,"12/29/2025 00:00",uploaded,https://www.facebook.com/reel/892684696529865/,1,0,Videos,,,,,Lifetime,91,55,6,5,0,1,0,,,,436.131,6.509,0,0,0,
122119144587141442,61584243275518,"Juankada Lance","Last night was so thrilling! 🔥

Jackpots at kilig vibes nonstop… sayang kung di ka nakapanood! 😏✨

👉 Sama ka next LIVE!

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame","Last night was so thrilling! 🔥

Jackpots at kilig vibes nonstop… sayang kung di ka nakapanood! 😏✨

👉 Sama ka next LIVE!

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame",16,"12/28/2025 22:00",N/A,https://www.facebook.com/reel/1552293436041724/,1,0,Videos,,,,,Lifetime,122,63,19,16,2,1,4,,4,,850.078,10.366,0,0,0,
122119110909141442,61584243275518,"Juankada Lance","Something about nights like this just feels right 👀✨

If you know, you know.

👉 Follow for more. 

#Juan365 #Juanstudio  #ALLINJUANLIVE #Juan365ColorGame",,0,"12/28/2025 16:30",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0tdFd6rJKtjqE3bjMtPWVuAKpKcR6K17TQnPYjX9sVPQCsaqBtgwR4BafaeqKvNxel&id=61584243275518,0,0,Photos,,,,,Lifetime,243,86,27,22,4,1,16,5,11,,,,,,,
122119108443141442,61584243275518,"Juankada Lance","Juankada! Kung di ka nanood kanina… may na-miss ka 👀✨

👉 Follow & stay tuned para di ka na mahuli next time! 💖

#Juan365 #Juan365Studio #ALLINJUANLIVE #Juan365ColorGame","Juankada! Kung di ka nanood kanina… may na-miss ka 👀✨

👉 Follow & stay tuned para di ka na mahuli next time! 💖

#Juan365 #Juan365Studio #ALLINJUANLIVE #Juan365ColorGame",19,"12/28/2025 16:00",N/A,https://www.facebook.com/reel/1213733614031600/,1,0,Videos,,,,,Lifetime,163,61,19,11,6,2,5,,5,,804.747,6.238,0,0,0,
122119039401141442,61584243275518,"Juankada Lance","A beautiful night with beautiful ladies ✨

Kasama sina Juankada Ellise at  JUANKada Host Ikay
tara, samahan niyo kami ngayong live at sabay-sabay mag-enjoy! 💖

🔴 Live at 10pm to 5am

👉 Comment & share para mas masaya!

#Juan365 #Juan365Studios #Juan365ColorGame",,0,"12/28/2025 07:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0kUNbZJJC45cDUviTgwakqwArAJHQJjdYyFWZdxNkiiRGZkcu26YMP6gikBuCVSZrl&id=61584243275518,0,0,Photos,,,,,Lifetime,2099,750,55,48,0,7,106,49,57,,,,,,,
122118987783141442,61584243275518,"Juankada Lance","Mga tito na hindi sumasabay sa uso… kasi sila ang uso noon 😎💯 

Comment ""90's"" sa relate🥳

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #Reels #TrendingReels","Mga tito na hindi sumasabay sa uso… kasi sila ang uso noon 😎💯 

Comment ""90's"" sa relate🥳

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #Reels #TrendingReels",22,"12/28/2025 02:00",N/A,https://www.facebook.com/reel/895237386362999/,1,0,Videos,,,,,Lifetime,120,64,14,10,3,1,6,,6,,963.546,11.47,0,0,0,
122118968169141442,61584243275518,"Juankada Lance","Such a wonderful night and a core memory with the Juan365 family 🤍 Made even more special sharing it with my co-host, Juankada Alexchoozy 

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame #Memories #GoodVibes",,0,"12/28/2025 00:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02HdFi4SPPvomsEEJpgsM82nTNzC6eNgsxnXwyEYhtYhF9zbZHsKSA19Vty5dtnJpRl&id=61584243275518,0,0,Photos,,,,,Lifetime,370,137,29,25,2,2,15,6,9,,,,,,,
122118939117141442,61584243275518,"Juankada Lance","Antayin mo hanggang dulo… di ka magsisisi 👀🔥
Live, legit, at punong-puno ng thrill!

👉 Tap ❤️, Follow, at manuod hanggang dulo!

#Juan365 #Juan365Studio #ALLINJUANLIVE #Juan365ColorGame","Antayin mo hanggang dulo… di ka magsisisi 👀🔥
Live, legit, at punong-puno ng thrill!

👉 Tap ❤️, Follow, at manuod hanggang dulo!

#Juan365 #Juan365Studio #ALLINJUANLIVE #Juan365ColorGame",10,"12/27/2025 20:00",uploaded,https://www.facebook.com/reel/1182093370658660/,1,0,Videos,,,,,Lifetime,113,59,8,7,0,1,3,,3,,508.714,7.372,0,0,0,
122118811995141442,61584243275518,"Juankada Lance","POV: Sinasabi nilang masungit daw ako sa labas…
Tapos may nakatingin 😳 Hello po? 😂

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame","POV: Sinasabi nilang masungit daw ako sa labas…
Tapos may nakatingin 😳 Hello po? 😂

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame",9,"12/27/2025 05:33",N/A,https://www.facebook.com/reel/1196948921908501/,0,0,Videos,,,,,Lifetime,114,62,10,10,0,0,0,,,,470.692,6.629,0,0,0,
122118729735141442,61584243275518,"Juankada Lance","POV: When words don’t work anymore
👉 Sayawan ng matindi na lang 🤣💃

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame #fypviralシ","POV: When words don’t work anymore
👉 Sayawan ng matindi na lang 🤣💃

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame #fypviralシ",16,"12/26/2025 19:02",N/A,https://www.facebook.com/reel/868991329401308/,0,0,Videos,,,,,Lifetime,196,82,26,17,2,7,25,,25,,1264.528,9.298,0,0,0,
122118665409141442,61584243275518,"Juankada Lance",,,0,"12/26/2025 10:52",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0288wmYRv9iJ2CAQoKqXnFC4vbp5d3uYpY9QpzrzeFfc2CurK2Ufh4wvJSUuaN4xPrl&id=61584243275518,0,1,Photos,,,,,Lifetime,88,43,6,6,0,0,0,,,,,,,,,
122118585585141442,61584243275518,"Juankada Lance","Greetings, Juankada! 😄 Belated Merry Christmas… better late than never, right?

#Juan365 #Juan365studio  #ALLINJUANLIVE  #Juan365ColorGame #fypviralシ","Greetings, Juankada! 😄 Belated Merry Christmas… better late than never, right?

#Juan365 #Juan365studio  #ALLINJUANLIVE  #Juan365ColorGame #fypviralシ",30,"12/26/2025 03:02",mixed,https://www.facebook.com/reel/24811296068548976/,0,0,Videos,,,,,Lifetime,127,61,19,16,2,1,0,,,,823.408,9.148,0,0,0,
122126122635135583,61584067509799,"Juankada Ligaya","First day of 2026 pa lang, pero panalo na agad ang aura at saya.

Slaying looks, unstoppable charm, at walang kupas na energy 🔥✨
Our Juankada Host Ligaya is serving ganda + saya + confidence all in one frame 💃💎

👉 Comment “LIGAYA” kung ready ka na to Slay ngayong 2026!

#JuankadaHostLigaya #Juan365 #Hello2026",,0,"12/31/2025 16:21",N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid037x8dB9JJNePhzr4AbK7kucphuVAyEFLXtJYg7zmXXoYDWiu11Vd3g2Qpm6PMKFqjl,0,0,Photos,,,,,Lifetime,403,168,30,26,4,0,31,16,15,,,,,,,
122125990059135583,61584067509799,"Juankada Ligaya","Manifesting: Rich girl na sa 2026🙊

Ano ang next na dance challenge?
Follow and drop “❤️” para sa daily dance vibes with me! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots #fyp #followers","Manifesting: Rich girl na sa 2026🙊

Ano ang next na dance challenge?
Follow and drop “❤️” para sa daily dance vibes with me! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots #fyp #followers",14,"12/30/2025 22:08",N/A,https://www.facebook.com/reel/1240093477930985/,0,0,Videos,,,,,Lifetime,1485,414,104,89,13,2,34,,34,,6855.907,5.905,0,0,0,
122125937931135583,61584067509799,"Juankada Ligaya","Thank you, LUVS, sa walang sawang suporta! 🥹💖

I-like, follow, at i-share nyo na ‘to para mas marami pa tayong mapa-𝗟𝗜𝗚𝗔𝗬𝗔 araw-araw.

Promise, more Ligaya pa ang darating! 🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots #fyp #followers #Like #Share #followersreelsfypシ゚viralシfypシ゚viralシ",,0,"12/30/2025 15:00",N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02C2FCGXwCwYGrzefYbie4kDVPPKprNWoVs2z8RFoQnwXpieAfMZCKW7wPjcrA88yJl,0,0,Photos,,,,,Lifetime,343,124,23,18,5,0,22,2,20,,,,,,,
122125781457135583,61584067509799,"Juankada Ligaya","Sino ang nagenjoy kanina? alam mo na yan LUVS! 🥰

Follow & abang sa next LIVE—di ka pwedeng mawala ha?

Your girl, LIGAYAAA 💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots #fyp #followers",,0,"12/30/2025 01:31",N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02rmu4LQVhsfDjEBE8gezmuKgoTBR6BfLdYUFnBcY4h4KBqUvuFSLXhsGagBQAxzawl,0,0,Photos,,,,,Lifetime,2464,1262,89,79,6,4,71,28,43,,,,,,,
122125262697135583,61584067509799,"Juankada Ligaya","LIVE NA LIVE NA, LUVS! 😍🔥 Simula na natin ang kwentuhan, walang prenong kulitan, at may limpak-limpak na papremyo!

Nanonood ka na ba? Comment “🙋‍♀️🙋‍♂️” at tutok lang ilabas na ang lucky color mo today!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots #fyp","LIVE NA LIVE NA, LUVS! 😍🔥 Simula na natin ang kwentuhan, walang prenong kulitan, at may limpak-limpak na papremyo!

Nanonood ka na ba? Comment “🙋‍♀️🙋‍♂️” at tutok lang ilabas na ang lucky color mo today!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots #fyp",15,"12/29/2025 20:09",N/A,https://www.facebook.com/reel/1369283404575360/,0,0,Videos,,,,,Lifetime,1155,475,69,63,4,2,11,,11,,5714.393,6.144,0,0,0,
122125151049135583,61584067509799,"Juankada Ligaya","🌸 Mamayang LIVE, LUVS! 🌸
Abang-abang na sa kwentuhan at sayawan na punong-puno ng ligaya 🤍

May konting kulitan, may tawanan, at may papremyong magpapasaya sa’yo! 

Set your reminder 😊

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots #fyp #PlayNow",,0,"12/29/2025 14:33",N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0xXeR6DWEF594xXCovopgcF1QnrGSM4yK8PuxBZfxz5RChgQcsrDPwfijE88yEw7kl,0,0,Photos,,,,,Lifetime,2468,1249,64,52,7,5,48,11,37,,,,,,,
122124949149135583,61584067509799,"Juankada Ligaya","Kung napasaya ka ng live kanina, mas masaya pa ang susunod LUVS 🥰

Abangan n’yo ako palagi ha, Follow & notif on para sama-sama ulit tayo sa susunod na LIVE! ✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots","Kung napasaya ka ng live kanina, mas masaya pa ang susunod LUVS 🥰

Abangan n’yo ako palagi ha, Follow & notif on para sama-sama ulit tayo sa susunod na LIVE! ✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots",21,"12/28/2025 22:38",N/A,https://www.facebook.com/reel/1206380700896374/,0,0,Videos,,,,,Lifetime,625,433,70,69,0,1,31,,31,,4100.874,8.284,0,0,0,
122124755967135583,61584067509799,"Juankada Ligaya","Monday mood: Counting down the hours hanggang mag-LIVE na tayo laterrr! 6am to 2pm😍 

See you, LUVS! 👋✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots",,0,"12/28/2025 20:30",N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02kHZTC1gLiJ2zzizfL8UMuxW2fjSXTux6UENy2gYYvFiyJ3YWUFQAPctYF1hk1DyTl,0,0,Photos,,,,,Lifetime,4624,2294,246,222,16,8,157,54,103,,,,,,,
122124440121135583,61584067509799,"Juankada Ligaya","Bagong kulitan at sayawan with me mga LUVS! 

Abang abang na sa ating LIVE 🤭

❤️, Follow, and Share mo na yan for more kulitan with your pretty girl Ligayaaaa~ 

#juan365 #juan365PH #AllInJuanSaSaya #JuanKada
#Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #lovelots","Bagong kulitan at sayawan with me mga LUVS! 

Abang abang na sa ating LIVE 🤭

❤️, Follow, and Share mo na yan for more kulitan with your pretty girl Ligayaaaa~ 

#juan365 #juan365PH #AllInJuanSaSaya #JuanKada
#Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #lovelots",29,"12/27/2025 22:38",N/A,https://www.facebook.com/reel/1617455822952409/,0,0,Videos,,,,,Lifetime,1633,534,158,143,10,5,27,,27,,11454.669,8.447,0,0,0,
122123650545135583,61584067509799,"Juankada Ligaya","Sabay sabay tayo mag relapse😆❤️😘",,0,"12/26/2025 23:11",N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0kWfcbZ9TYiq39QKhDS1FPf2qVuPvnwFXX2BkeyRtDcdUKKfJwmJeSALrDewc1gBSl,0,1,Text,,,,,Lifetime,,224,22,18,4,0,25,,25,,,,,,,
122123630715135583,61584067509799,"Juankada Ligaya","Bright smile for a good day ahead Luvs!✨
Hope I make you smile today

Drop 💖and spread the ligaya vibes

#juan365 #juan365PH #AllInJuanSaSaya #JuanKada
#Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots",,0,"12/26/2025 20:31",N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid022nTeo1ZnWwqVV6fxp55MsxQTZJg25P2ENRgcQC4VmL9yEkhnes8SZWyG11CK3c4Ml,0,0,Photos,,,,,Lifetime,5006,2470,148,119,19,10,141,46,95,,,,,,,
122122467537135583,61584067509799,"Juankada Ligaya","Hi Luvs! Gising na ba kayo? 😴

Konting galaw para maalala ng katawan na need mo na mag work ulit 😵‍💫

Comment “AYOKO PA” kung same feels. Follow for more kulitan araw-araw ❤️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots","Hi Luvs! Gising na ba kayo? 😴

Konting galaw para maalala ng katawan na need mo na mag work ulit 😵‍💫

Comment “AYOKO PA” kung same feels. Follow for more kulitan araw-araw ❤️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots",20,"12/25/2025 20:40",N/A,https://www.facebook.com/reel/25634964812850316/,0,0,Videos,,,,,Lifetime,1285,581,173,100,39,34,21,,21,,8470.857,8.565,0,0,0,
122122044099135583,61584067509799,"Juankada Ligaya","Christmas hits better with good people around. Ligaya is meant to be shared, not kept 🎄✨ 

React ❤️ if you agree! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots","Christmas hits better with good people around. Ligaya is meant to be shared, not kept 🎄✨ 

React ❤️ if you agree! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots",11,"12/24/2025 23:10",N/A,https://www.facebook.com/reel/767153282305885/,0,0,Videos,,,,,Lifetime,2555,624,121,99,16,6,37,,37,,9439.246,4.533,0,0,0,
122121555423135583,61584067509799,"Juankada Ligaya","Few hours before Christmas..
Merry Christmas Luvs 💕

Comment your “💖” share, and spread the ligaya ✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots","Few hours before Christmas..
Merry Christmas Luvs 💕

Comment your “💖” share, and spread the ligaya ✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #LigayaLuvs #Ligaya #FollowNow #Lovelots",14,"12/23/2025 21:38",N/A,https://www.facebook.com/reel/2886755098201379/,0,0,Videos,,,,,Lifetime,2703,1145,141,118,19,4,48,,48,,10592.839,4.573,0,0,0,
122120921421135583,61584067509799,"Juankada Ligaya","Kita kits sa live later! 2pm❤️💙💛",,0,"12/22/2025 18:49",N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0Fb6CmcJWhoK9x2L1x41BWGqZCxTCRoCZ7oDVtwgiT4TAevGT2RG22dM9XZM3VkaRl,0,1,Videos,,,,,Lifetime,,155,9,9,0,0,4,,4,,,,,,,
122120808789135583,61584067509799,"Juankada Ligaya","BUKAS NA😍 Team mid shift tayo guys 2pm to 10pm💙🧡",,0,"12/22/2025 06:49",N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02WxnkTwB5a3MkjFrLkNYMBC1LBmCNgksrCSaxriekiq82e7eWAdNcgtuNm2gNLottl,0,1,Photos,,,,,Lifetime,295,160,9,9,0,0,4,3,1,,,,,,,
122119712217135583,61584067509799,"Juankada Ligaya","Malapit na Juankada! Ready na ba kayo maki All in Juan sa Saya?

#Juan365Studios #Juan365 #JuankadaLigaya #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/21/2025 00:58",N/A,https://www.facebook.com/photo.php?fbid=122119712217135583&set=a.122100489423135583&type=3,0,0,Photos,,,,,Lifetime,16,2,15,15,0,0,0,,,,,,,,,
122119529787135583,61584067509799,"Juankada Ligaya","Hi Juankada! I’m JuanKada Ligaya, ang mag dadala ng ligaya at good vibes sa Color Game ng Juan365 Studios! 

Kitakits everyJUAN!

#Juan365Studios #Juan365 #JuankadaLigaya  #AllInJuanSaSaya #Juan365Ph #Juankada",,0,"12/20/2025 01:38",N/A,https://www.facebook.com/photo.php?fbid=122119529787135583&set=a.122100486537135583&type=3,0,0,Photos,,,,,Lifetime,3513,1623,119,101,14,4,26,5,21,,,,,,,
122102915691141115,61584233476725,"Juankada Papa Joe","Juankada Papa Joe added a new photo.",,0,"12/01/2025 18:31",N/A,https://www.facebook.com/photo.php?fbid=122102915691141115&set=a.122102888301141115&type=3,0,0,Photos,,,,,Lifetime,120,78,1,0,0,1,0,,,,,,,,
122109773511141115,61584233476725,"Juankada Papa Joe","Fit check😎🔥 
Style is a way to say who you are without having to speak. 

Don’t forget to follow, like, and share! 💙

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #juankadahosts #Juan365 #fbreels2025ツ #fitcheck","Fit check😎🔥 
Style is a way to say who you are without having to speak. 

Don’t forget to follow, like, and share! 💙

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #juankadahosts #Juan365 #fbreels2025ツ #fitcheck",29,"12/30/2025 23:02",N/A,https://www.facebook.com/reel/1270932484869007/,0,0,Videos,,,,,Lifetime,3323,270,53,35,15,3,8,,8,,7435.331,3.734,0,0,0
122109578115141115,61584233476725,"Juankada Papa Joe","So grateful to Juan365  for the opportunity to be part of the team. Thank you for the trust and continued support. You’re the best! ✨

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",,0,"12/29/2025 20:55",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0cLhFDybaReKrrC7dDrR8gLNe9oYcf6CzkYSNjzxkRFJSddkjc9T2bEQwL7ARhyVel&id=61584233476725,0,0,Photos,,,,,Lifetime,1861,756,71,63,4,4,104,55,49,,,,,,
